1164,graha,mn
1162,ugra,adj
1161,naś,1.P.
1160,kim,ind
1159,tvac,f
1159,darśay,10.Ā.
1158,saṁjaya,m
1157,tikta,adj
1157,sūkṣma,adj
1155,koṭi,f
1153,śleṣman,m
1148,dham,1.Ā.
1147,mṛdu,adj
1143,netra,mn
1143,lakṣmaṇa,m
1143,janay,10.Ā.
1140,siṁha,m
1134,apaha,adj
1134,abhāva,m
1134,varuṇa,m
1133,jīvita,n
1132,śilā,f
1131,ākāśa,mn
1131,rāghava,m
1130,udara,n
1130,toya,n
1129,gadā,f
1125,daitya,m
1124,sarpis,n
1124,pradā,3.Ā.
1122,yuta,adj
1122,sam,ind
1120,ākāra,m
1116,viś,f
1116,aha,mn
1115,yogin,m
1112,prāh,1.P.
1111,kathā,f
1105,dṛḍha,adj
1103,mokṣa,m
1100,sthāpay,10.Ā.
1097,ūrdhva,adj
1097,pāna,n
1092,siddha,m
1092,haya,m
1091,sambhū,1.Ā.
1087,abhra,mn
1084,anyathā,ind
1081,āyā,2.Ā.
1080,vraj,1.Ā.
1078,āśri,1.Ā.
1074,dhṛtarāṣṭra,m
1068,adhyāya,m
1065,kvacid,ind
1063,īśa,m
1063,vyāghra,m
1062,bhṛśam,ind
1060,muhur,ind
1059,ojas,n
1058,ātmaja,m
1057,,
1057,abhi,ind
1056,cetas,n
1052,vṛddha,adj
1051,hṛṣ,1.P.
1050,sadṛśa,adj
1049,dīp,4.P.
1048,vinā,ind
1044,bhojana,n
1044,dhīmat,adj
1043,pṛ,9.Ā.
1043,sārdham,ind
1037,śīla,mn
1036,kalpa,mn
1033,jaya,m
1031,dvāra,n
1031,vidhāna,n
1027,sambhava,m
1026,śiṣya,m
1026,bhī,1.Ā.
1025,vāsudeva,m
1023,śūdra,m
1022,nāga,mn
1021,manda,adj
1019,vṛddhi,f
1019,bhaj,1.Ā.
1017,suhṛd,m
1016,jap,4.Ā.
1015,vāsas,n
1015,mahī,f
1011,śveta,adj
1011,vikrama,m
1009,upāya,m
1009,suvarṇa,n
1009,sarvatas,ind
1008,dhanaṁjaya,m
1008,sāgara,m
1008,bhakṣay,10.Ā.
1008,nivṛt,1.Ā.
1007,samaya,m
1005,pathin,m
1004,vāra,mn
1003,dhvaja,mn
1003,muh,4.Ā.
1000,anyonya,adj
1000,kumāra,m
1000,nārada,m
1000,āsāday,10.Ā.
998,pārśva,mn
998,pṛṣṭha,n
998,dru,1.Ā.
997,karaṇa,n
996,pāka,m
996,tadvat,ind
996,snāna,n
996,utpad,4.P.
995,sītā,f
995,svabhāva,m
994,prada,adj
989,piṣ,1.P.
988,ānanda,m
988,dhyā,3.Ā.
987,paraspara,adj
987,nārāyaṇa,m
986,ābha,adj
984,śaṅkha,mn
976,marut,m
976,vibhu,adj
975,ādika,adj
973,nimitta,n
973,praśaṁs,1.Ā.
972,kuṣṭha,mn
971,id,ind
970,budh,1.Ā.
968,vaktra,n
965,prayam,1.Ā.
964,hita,n
962,kaṭu,adj
959,gaṅgā,f
959,dhṛ,4.P.
959,abhidhā,3.Ā.
955,matsya,m
952,āvṛ,5.Ā.
952,vidvas,adj
951,śoṇita,n
949,tila,mn
949,śaila,mn
946,ubhaya,adj
946,ācārya,m
946,vatsa,m
946,vraṇa,mn
945,sattva,mn
945,svarṇa,n
945,mūṣā,f
944,kalā,f
941,kila,ind
940,dṛṣṭi,f
939,nāśana,adj
937,aṅgula,mn
936,tṛtīya,adj
936,śam,1.P.
935,bāla,m
935,satatam,ind
934,aneka,adj
934,mukhya,adj
933,rūkṣa,adj
931,prasad,1.Ā.
930,amla,adj
930,pīta,adj
929,asthi,n
929,svāhā,ind
928,patnī,f
928,spṛś,6.Ā.
928,āruh,6.Ā.
926,vaṁśa,m
925,senā,f
924,jyotis,n
924,yojay,10.Ā.
923,an,ind
922,adharma,m
922,bhoga,m
921,nārī,f
921,drava,mn
918,śaṁkara,m
918,vadh,4.P.
917,vimuc,6.Ā.
916,praṇam,1.Ā.
915,sāra,mn
915,kva,ind
915,niyam,1.Ā.
914,dhī,f
914,ājya,n
913,manu,m
913,jāti,f
913,pūjā,f
912,tāra,mn
911,prayuj,7.Ā.
909,gātra,n
907,maheśvara,m
907,svap,1.Ā.
905,ambu,n
904,pārada,mn
903,kāsa,m
903,bhikṣu,m
903,kṣi,9.Ā.
902,saṁyuta,adj
902,vṛ,1.Ā.
902,ācar,1.Ā.
901,dhara,adj
900,śrīmat,adj
899,kaṇṭha,m
899,sparśa,m
898,sadyas,ind
897,nagara,mn
897,indu,m
895,mahādeva,m
895,vyākhyā,2.Ā.
894,adhipa,m
894,vijñāna,n
893,śvāsa,m
893,kṣetra,mn
893,śī,1.Ā.
891,yakṣa,m
891,upasthā,1.Ā.
889,vikāra,mn
889,dāruṇa,adj
887,kaṣāya,adj
887,bandha,m
886,bhuja,m
886,piṇḍa,mn
883,kṣipram,ind
882,āśraya,m
882,jarā,f
882,āviś,6.Ā.
880,ācāra,m
880,yantra,mn
880,prabhāva,m
879,navan,adj
879,prajñāpāramitā,f
875,mahābhāga,adj
874,rātra,mn
873,pañcama,adj
873,pūrvavat,ind
873,upās,4.P.
871,prayatna,m
871,viś,4.P.
871,han,adj
870,auṣadha,n
870,saṁyoga,m
864,keśava,m
864,yatna,m
860,bali,m
859,gir,f
859,mad,3.P.
859,pratiṣṭhā,1.Ā.
858,locana,n
858,vādin,adj
856,balavat,adj
856,pātay,10.Ā.
851,buddha,m
851,utsṛj,6.Ā.
851,āśu,ind
850,udaya,m
849,saṁdhi,mf
844,kutas,ind
844,mṛd,f
843,ākhyā,4.P.
842,duhitṛ,f
841,aśvin,m
841,pīḍay,10.Ā.
839,ṛtu,m
839,āyudha,mn
838,kuśala,adj
838,megha,m
838,rudh,6.P.
836,kṣāra,m
836,ānī,1.Ā.
836,nipat,1.Ā.
834,akṣara,n
834,sakhi,m
832,bhīma,adj
830,bahis,ind
827,mānava,m
824,śaraṇa,n
822,prabhu,adj
821,pakva,adj
821,salila,n
820,śukra,n
818,keśa,m
818,itara,pron
818,vyāsa,m
817,grāma,mn
815,ārabh,1.P.
814,vapus,n
811,śakya,adj
810,kopa,m
809,anyatra,ind
807,bṛhaspati,m
806,saṁgha,m
806,kāñcana,n
803,tanu,f
803,āhṛ,1.Ā.
799,saṁvatsara,mn
799,harṣa,m
797,rasāyana,n
795,yāma,m
795,niveday,10.Ā.
793,grahaṇa,n
791,mākṣika,mfn
788,kramāt,ind
786,saṁskāra,m
786,yudh,f
786,lavaṇa,n
785,nija,adj
785,kratu,m
784,sakala,adj
784,kalpay,10.Ā.
783,apsaras,f
783,dhyāna,mn
783,bhiṣaj,m
783,śuddhi,f
781,tuṣ,4.Ā.
780,anīka,mn
780,parvan,n
779,śanais,ind
775,kṣatra,n
773,vasiṣṭha,m
771,ogha,m
771,arthin,adj
770,muhūrta,mn
769,dhūma,mn
769,āsya,n
768,pāvaka,m
768,sarpa,m
767,svapna,mn
766,ambara,n
765,maraṇa,n
765,sveda,m
764,nīla,adj
764,kadācid,ind
762,vasti,mf
762,sthiti,f
762,arcay,10.Ā.
761,nṛpati,m
761,divasa,mn
761,samprāp,5.Ā.
760,jyeṣṭha,adj
760,śānti,f
760,caturtha,adj
759,itas,ind
758,balin,adj
757,jāla,n
757,prātar,ind
757,prājña,adj
755,duṣ,4.Ā.
750,saṁgrāma,mn
750,jit,adj
749,sukha,adj
749,viśeṣataḥ,ind
748,tīvra,adj
748,dāra,mn
748,gā,2.P.
747,akhila,adj
747,asat,adj
744,pratipad,4.P.
743,kalka,mn
743,dakṣiṇā,f
742,ambhas,n
741,dadhi,n
741,vāri,n
740,samasta,adj
738,bhadra,adj
738,gulma,mn
738,samantataḥ,ind
737,jval,1.Ā.
736,samāna,adj
736,nyas,2.P.
735,vasu,mn
735,danta,mn
735,lip,4.Ā.
735,prāñc,adj
734,sthira,adj
733,candana,mn
732,vṛ,5.Ā.
730,māruta,m
730,havis,n
730,bāla,adj
728,sarvaśas,ind
727,nūnam,ind
726,śāpa,m
726,vistara,m
725,nidhā,3.Ā.
725,pari,ind
723,śuc,6.P.
723,upapad,4.P.
723,visṛj,4.Ā.
723,upa,ind
722,janārdana,m
721,sāman,n
721,e,2.P.
720,nandana,m
720,mūrti,f
720,antardhā,3.Ā.
719,bṛhat,adj
716,antarikṣa,n
715,kārin,adj
715,māna,m
715,vipula,adj
715,avasthā,1.Ā.
714,śrāddha,n
713,amla,n
710,jihvā,f
708,vāsa,m
706,sahas,n
705,nābhi,f
705,yava,mn
705,daiva,n
704,ānana,n
704,ādhā,3.Ā.
704,uddhṛ,1.Ā.
704,tūrṇam,ind
703,āyuṣmat,adj
703,kīrtay,10.Ā.
703,āpad,4.P.
702,atī,1.P.
701,dviguṇa,adj
701,bandhu,m
701,bhañj,4.P.
700,saṁnibha,adj
700,druma,m
699,udyam,6.P.
697,mānasa,n
697,prayoga,m
697,samāgam,6.P.
695,nava,adj
695,kaurava,m
695,pratigrah,9.Ā.
695,vivarjay,10.Ā.
694,pāñcāla,m
694,sākṣāt,ind
694,pradhāna,n
693,pratyaya,m
693,dhruvam,ind
692,ārya,adj
691,martya,m
691,ācakṣ,1.P.
690,kaunteya,m
690,upadiś,6.Ā.
689,ari,m
689,khyā,4.P.
688,rati,f
688,ramya,adj
687,mantrin,m
687,śruti,f
687,vayas,n
686,triphalā,mf
685,naraka,mn
685,śṛṅga,n
684,subhūti,m
683,anala,m
683,niyama,m
683,chandas,n
683,chāyā,f
683,tṛṣṇā,f
682,śrama,m
682,kaścana,pron
677,svara,m
676,parākrama,m
676,dhānya,n
676,bhāṇḍa,n
676,pāśa,m
676,smṛti,f
676,cit,ind
675,amara,m
675,ṭaṅkaṇa,mn
675,śukla,adj
674,vaṅga,mn
673,akṣa,n
673,mṛd,9.Ā.
671,yojana,fn
670,sāhasra,adj
669,adbhuta,adj
669,ṣoḍaśan,adj
669,puṁgava,m
668,vyakta,adj
668,kevala,adj
667,khaṇḍa,mn
666,kṛtsna,adj
666,kṣaudra,n
665,ekaika,adj
665,vadana,n
664,śayana,n
663,śopha,m
662,ardha,adj
662,sugrīva,m
661,yam,6.P.
661,jāray,10.Ā.
660,aś,1.Ā.
659,dviṣ,1.P.
656,jantu,m
656,vaiśya,m
655,sabhā,f
655,vicitra,adj
655,kvātha,m
654,mārkaṇḍeya,m
653,nāśa,m
652,niścaya,m
651,saindhava,mn
651,kha,n
650,ananta,adj
650,āgama,m
650,vināśa,m
649,ravi,m
649,sarvatra,ind
649,bhā,2.Ā.
649,param,ind
647,saṁkhyā,f
647,vṛtta,n
646,rudhira,n
646,haṁsa,m
645,kṛcchra,mn
644,anuttama,adj
644,avasthā,f
642,gamana,n
640,sarga,m
640,pā,2.Ā.
639,āhava,m
639,varga,m
639,śuṣka,adj
638,añjana,n
638,anugam,1.Ā.
636,rāṣṭra,mn
636,vājin,m
636,sahasraśas,ind
635,bāndhava,m
635,tṛ,3.P.
635,parityaj,1.Ā.
634,durlabha,adj
634,svādu,adj
634,akṣi,n
633,parāyaṇa,n
633,pūray,10.Ā.
632,sātyaki,m
631,nakṣatra,mn
630,oṣadhi,mf
629,nayana,n
629,ruj,mf
628,mānuṣa,adj
628,sutā,f
627,vidhivat,ind
627,bāhya,adj
626,saṁkāśa,m
626,gautama,m
625,nātha,m
625,bhāra,m
625,icchā,f
625,lobha,m
624,kuntī,f
624,yāna,n
623,pakṣin,m
623,ābharaṇa,n
621,nāda,m
620,īdṛśa,adj
620,svasti,fn
619,dyuti,f
618,sarasvatī,f
618,juṣ,6.Ā.
617,saumya,adj
617,ni,ind
615,saṁsāra,mn
614,madhyama,adj
614,udbhava,adj
614,mālā,f
613,samāhita,adj
611,dīna,adj
610,saṁsthā,1.Ā.
609,coday,10.Ā.
609,vīryavat,adj
608,tris,ind
607,raśmi,mf
607,prajñā,f
607,cyu,1.P.
607,nikṣip,6.Ā.
607,caraṇa,mn
607,ciram,ind
606,kanaka,n
606,viśudh,4.P.
605,saṁdhyā,f
605,bhuvana,n
605,śobhana,adj
604,dhārtarāṣṭra,m
604,puṇya,n
604,hvā,1.P.
603,kavi,m
603,kaṣāya,mn
602,vṛṣṭi,f
602,ghana,mn
601,saṁyuga,n
601,su,6.P.
600,adhvan,m
600,anagha,adj
600,ākṛti,f
599,bandhana,n
598,savitṛ,m
597,āmaya,m
597,adhi,ind
596,aiśvarya,n
596,vijaya,m
596,vāma,adj
595,kīrti,f
595,mātrā,f
595,lakṣmī,f
594,dharmarāja,m
594,sūtra,n
594,udāhṛ,2.P.
592,sanātana,adj
591,śārdūla,m
591,śīghram,ind
590,abhraka,mn
590,hastin,m
590,prapad,4.P.
589,kumbha,m
588,nakha,mn
588,viśiṣ,7.P.
587,kṛṣṇā,f
587,bhūṣaṇa,n
587,bhṛgu,m
586,dīpana,adj
586,aś,1.P.
583,śāsana,n
583,budha,adj
583,nam,1.Ā.
582,alam,ind
582,devadeva,m
581,rūpin,adj
581,pippalī,f
581,kauśika,m
580,skandha,m
580,vāray,10.Ā.
580,purī,f
579,īkṣaṇa,n
579,udi,4.Ā.
578,atithi,m
578,kānta,n
578,bhakta,m
577,ākula,adj
577,yodha,m
576,aho,ind
576,vand,1.P.
576,same,2.P.
574,idānīm,ind
574,guḍa,mn
573,vyoman,mn
573,śarkarā,f
573,vedanā,f
572,kartṛ,adj
572,trailokya,n
572,hotṛ,m
571,ṛta,n
571,dūta,m
571,rud,1.P.
570,araṇya,n
570,sādhana,n
569,nidrā,f
568,ūru,mf
568,śītala,adj
567,amātya,m
567,āyam,6.P.
566,dvijottama,m
566,sthūla,adj
565,ripu,m
564,vidura,m
563,kapi,m
563,vimala,adj
562,samīpa,n
562,adhigam,1.Ā.
562,viśru,5.Ā.
561,tanaya,m
560,parameśvara,m
559,niśā,f
559,śrotra,n
558,nibha,adj
557,sāyaka,m
556,vasu,n
555,mahāpurāṇa,n
554,amita,adj
554,vimāna,mn
554,yasmāt,ind
553,mālya,n
553,sita,adj
553,śūnya,adj
553,kleśa,m
553,pravṛtti,f
553,vyavasthā,1.Ā.
552,carman,n
552,tṛṇa,n
551,bhavana,n
551,yāc,1.Ā.
550,iṣu,mf
550,pālay,10.Ā.
549,antika,n
549,latā,f
549,khaḍga,mn
548,kali,m
548,adhī,4.P.
548,narādhipa,m
547,sakhī,f
547,asra,n
547,lābha,m
547,paṭh,1.Ā.
547,upagam,6.P.
546,marman,n
546,vinaś,4.Ā.
544,prakīrtay,10.P.
543,bhram,4.Ā.
542,cāru,adj
542,mahīpati,m
542,prakāśa,m
541,mādhava,m
541,śauca,n
541,viṣama,adj
541,prāṇin,m
541,mud,1.P.
541,alaṁkṛ,8.Ā.
540,ṛte,ind
540,kṣiti,f
539,iṣvāsa,m
537,saras,n
536,śreyas,n
536,vardhana,adj
536,prakṛ,8.Ā.
536,viji,1.Ā.
535,sad,6.P.
534,trividha,adj
534,purastāt,ind
534,sah,1.P.
532,ṛc,f
532,av,1.P.
532,abhigam,1.Ā.
532,saṁkrudh,4.Ā.
531,manyu,mf
531,dhṛṣṭadyumna,m
531,hanumant,m
531,śiva,adj
531,tarpay,10.Ā.
531,vihā,3.Ā.
530,ṣaṣṭha,adj
530,bhāskara,m
530,hara,m
530,kathaṁcana,ind
529,utpatti,f
529,śāśvata,adj
529,ghaṭa,m
529,niśā,3.Ā.
529,madhye,ind
528,kanda,mn
528,saṁhitā,f
528,ātura,adj
528,vastu,n
528,tantra,n
527,anugraha,m
527,narmadā,f
527,vibhāga,m
527,saṁjan,4.Ā.
526,kusuma,n
526,cintā,f
526,upalabh,1.P.
525,atikram,6.P.
524,nud,adj
524,dala,mn
523,tīra,n
523,arday,10.Ā.
522,gagana,n
522,pre,2.P.
521,homa,m
520,amṛta,adj
520,pavana,m
520,uddiś,6.Ā.
519,āḍhya,adj
518,kāṣṭha,n
518,dhāman,n
518,avyaya,adj
518,sahasā,ind
517,drauṇi,m
517,sārathi,m
517,śuka,m
516,kṛpa,mf
516,vāja,m
516,dakṣa,m
516,adhipati,m
515,kaṭuka,adj
