lemma_id	lemma	upos	grammar	meaning
52736	chidā	NOUN	f	the cutting off
174569	chinnabhava	ADJ	adj	(term. techn. Ackerbau)
210950	chinnagranthanikā	NOUN	f	[bot.] a kind of plant
206453	chinnaka	NOUN	m	a kind of tool
52778	chinnapattrī	NOUN	f	Hibiscus cannabinus
52786	chinnaruha	NOUN	m	Clerodendrum phlomoides
174478	chinnaruha	ADJ	adj	(? term. techn. aus Ackerbau; cmp. comm. ad Suśr., Sū. 46.19)
206454	chinni	NOUN	f	a kind of cutting tool
174568	chinnodbhava	ADJ	adj	(term. techn. Ackerbau)
171165	chithilībhāva	NOUN	m	
208142	choṭanaka	NOUN	n	cutting off
218183	chummā	NOUN	f	name of a Mudrā
52835	chupa	NOUN	m	touch; a shrub; air; wind; combat
215106	chur	NOUN	m	[gramm.] root chur-
166402	churikāpattrī	NOUN	f	a kind of plant
52840	churita	NOUN	n	flashing (of lightning)
52845	churī	NOUN	f	a knife; dagger
216517	chā	NOUN	f	[gramm.] root chā-
52514	chādaka	ADJ	adj	covering; any obscuring object (as a cloud)
213819	chādi	NOUN	m	[gramm.] the causativ chāday
52517	chādin	ADJ	adj	ifc. hiding; obscuring
52655	chāgalaka	NOUN	m	a kind of fish
52657	chāgali	NOUN	m	patr. from Chagala; name of a prince
208209	chāgaliṅga	NOUN	n	name of a Liṅga
226470	chāgalādi	NOUN	m	
52651	chāgalānta	NOUN	m	a wolf
52652	chāgalāntrikā	NOUN	f	Argyreia speciosa Sweet.
174697	chāgalāri	NOUN	m	a wolf
52642	chāgaratha	NOUN	m	Agni
52663	chāgaṇa	NOUN	m	a fire of dried cowdung
52668	chāndasatva	NOUN	n	the being Vedic; the being archaistic; the being metrical
214686	chātrin	ADJ	adj	
216955	chāvī	NOUN	f	name of a river
52691	chāyaka	ADJ	adj	(said of demons) causing nightmare (?); shady (?)
214462	chāyin	ADJ	adj	shady
169417	chāyānātha	NOUN	m	the sun
52704	chāyāpatha	NOUN	m	the milky way
52706	chāyāpuruṣa	NOUN	m	Puruṣa in the form of a shadow
52719	chāyāsuta	NOUN	m	
52697	chāyātaru	NOUN	m	an umbrageous tree
201992	chāyāvipratipatti	NOUN	f	name of Suśrutasaṃhitā, Sū. 31
52716	chāyāvṛkṣa	NOUN	m	Hibiscus populneoides
52714	chāyāyantra	NOUN	n	a sun-dial
214886	chṛda	NOUN	m	[gramm.] root chṛd
51759	cibuka	NOUN	m	Pterospermum ruberifolium; name of a people
212392	cicchila	NOUN	m	name of a people
51305	cicchitsu	ADJ	adj	intending to cut off
51339	cicciṭiṅga	NOUN	m	a kind of venomous insect
217164	cichid	VERB	Int. P.	to split intensively
176411	cidi	NOUN	m	name of a son of Kaiśika
51662	cidrūpa	ADJ	adj	wise
211647	cidānandāy	VERB	Denom. Ā.	
214689	cihaṇa	NOUN	n	
51893	cihnaka	NOUN	n	a small mark
226231	cihnīkṛ	VERB	8. P.	to mark
215860	cika	NOUN	m	
51252	cikartiṣā	NOUN	f	desire to cut off
51295	cikhalla	NOUN	m	mud
212429	cikhādiṣ	VERB	Desid. P.	to wish to eat
206245	cikila	NOUN	m	mud
51318	cikiti	ADJ	adj	shining; perceptive
203449	cikitsitapravibhāgavijñānīya	NOUN	m	name of Suśrutasaṃhitā, Utt. 8
51336	cikitsu	ADJ	adj	wise; cunning; treating medically; adept
51326	cikitsākalikā	NOUN	f	name of two med. treatises (of about 400 verses each) by Tisaṭa
206948	cikitsāprābhṛta	NOUN	m	= cikitsāprābhṛtīya
51319	cikitu	ADJ	adj	wegekundig; strahlend
51322	cikitvinmanas	ADJ	adj	attentive
51280	cikkaṇa	NOUN	m	the betel-nut tree
51285	cikkaṇatā	NOUN	f	smoothness
176951	cikramiṣā	NOUN	f	the wish to go; desire to traverse
51291	cikrīḍiṣā	NOUN	f	desire to play
211462	cikrīṣ	VERB	Desid. P.	
207593	cikurataila	NOUN	n	[alchemy] = keśataila
200145	cikīrṣavat	ADJ	adj	
220806	cilicīma	NOUN	m	
51870	cilla	ADJ	adj	blear-eyed
51872	cilla	NOUN	m	the Bengal kite
51877	cillaka	NOUN	m	= citraka
51884	cillikālatā	NOUN	f	the eye-brow
222296	cilvaṭi	NOUN	m	
172293	cilīcima	NOUN	m	
214205	cimacima	NOUN	m	a kind of sound (?)
211423	cimicimi	ADV	ind	
223873	cimiya	NOUN	m	a kind of reed
215128	cinoti	NOUN	m	[gramm.] verb ci
200350	cintana	ADJ	adj	
51733	cinti	NOUN	m	[gramm.] verb cint
51710	cintākārin	ADJ	adj	considering
223458	cintāpay	VERB	10. P.	
51718	cintāratna	NOUN	n	= -maṇi
218512	cinī	NOUN	f	a kind of drink (?)
51747	cipiṭaka	NOUN	m	flattened rice
204404	cipiṭībhū	VERB	1.P.,1.Ā.	to become flat
51752	cippaṭa	NOUN	n	= citraṭa
204702	cippiṭī	NOUN	f	[alchemy] ?
51764	cira	NOUN	n	delay
203784	ciragula	NOUN	m	[alchemy] ???
51793	ciranirgata	ADJ	adj	long appeared (a bud)
51848	cirantana	NOUN	m	Brahmā; Śiva; the ancients
165980	cirapattrikā	NOUN	f	Name einer Pflanze
51799	cirapuṣpa	NOUN	m	Mimusops Elengi
51825	cirastha	ADJ	adj	long continuing; = nāyaka
51826	cirasthāyin	ADJ	adj	long left or preserved (food)
51790	ciratikta	NOUN	m	Agathotes Chirayta
205011	ciravallī	NOUN	f	[alchemy] a kind of divyauṣadhī
220894	ciray	VERB	Denom. P.	
51786	ciraṃjīvin	NOUN	m	Viṣṇu; a crow; Salmalia malabarica; name of a kind of bird
51850	ciraṇṭī	NOUN	f	
173692	ciraṭī	NOUN	f	a kind of bird
210918	cirbhiṭī	NOUN	f	[bot.] a kind of plant
217532	cirin	ADJ	adj	
51832	cirāntaka	NOUN	m	name of a son of Garuḍa
51849	cirāyita	ADJ	adj	= ūyamāṇa
51834	cirāyu	NOUN	m	the vine-palm
226448	cirāyus	NOUN	n	name of a town
51225	citaidha	ADJ	adj	relating to a pile of wood
51235	citikﾱpti	NOUN	f	the arrangement of a sacrificial altar; der 'das Gelingen der Schicht' genannte Vers
166429	citimūla	NOUN	m	Knie (??)
51518	citrabarha	NOUN	m	name of a son of Garuḍa
216968	citrabarhā	NOUN	f	name of a river
51530	citrabheṣajā	NOUN	f	Ficus oppositifolia
51527	citrabhāṣya	NOUN	n	eloquence
204524	citrabhū	NOUN	f	[alchemy] = tuvarī
51523	citrabīja	NOUN	m	red Ricinus
51466	citracāpa	NOUN	m	name of a son of Dhṛtarāṣṭra
51477	citradarśana	NOUN	m	name of a Brāhman changed into a bird
51480	citradeva	NOUN	m	name of one of Skanda's attendants
51481	citradevī	NOUN	f	Mahendra-vāruṇi
51483	citradharman	NOUN	m	name of a prince (identified with the Asura Virūpākṣa)
51486	citradhvaja	NOUN	m	name of a son of Dhṛtarāṣṭra
51484	citradhā	ADV	ind	in a manifold way
51459	citragandha	NOUN	n	yellow orpiment; [min.] = haritāla
166020	citraghanā	NOUN	f	Name einer Pflanze
51463	citragrāvan	ADJ	adj	stony
51460	citragu	NOUN	m	name of a son of Kṛṣṇa
173758	citrairaṇḍa	NOUN	m	Ricinus communis
200603	citraja	NOUN	m	name of a son of Dhṛtarāṣṭra
51434	citrakambala	NOUN	m	a variegated carpet or cloth (used as an elephant's housing)
51444	citrakuṇḍala	NOUN	m	name of a son of Dhṛtarāṣṭra
217868	citrakānti	NOUN	m	name of a man
51447	citrakūṭa	NOUN	n	name of a town
171866	citrakṣaṭa	NOUN	n	
51554	citralatā	NOUN	f	Rubia Munjista; name of an Apsaras
51556	citralikhita	ADJ	adj	painted
51640	citralā	NOUN	f	the plant Go-rakṣi
51532	citramaṇḍala	NOUN	m	a kind of snake
175156	citramūla	NOUN	n	a kind of plant
51537	citramṛga	NOUN	m	the spotted antelope
51487	citranātha	NOUN	m	name of a son of Dhṛṣṭa
174857	citrapakṣī	NOUN	f	a kind of bird
217372	citrapathā	NOUN	f	name of a river
51494	citrapattra	NOUN	m	Betula Bhojpatra
51497	citrapattrikā	NOUN	f	the plant Kapittha-parnī; Droṇa-puṣpi
51495	citrapattrī	NOUN	f	Commelina salicifolia
206052	citraphalānvitā	NOUN	f	[bot.] name of a plant (?)
51505	citrapicchaka	NOUN	m	a peacock
51507	citraputrikā	NOUN	f	a female portrait
51509	citrapuṣpī	NOUN	f	Hibiscus cannabinus
51503	citrapādā	NOUN	f	a kind of plant
205036	citrapālikā	NOUN	f	[alchemy] a kind of rasaudhī
166496	citrapālī	NOUN	f	Plumbago Zeylanica
51547	citrarathā	NOUN	f	name of a river
51549	citraraśmi	NOUN	m	name of a Marut
51602	citrasvana	NOUN	m	name of a Rākṣasa
51475	citratvac	NOUN	m	the birch
51636	citraudana	NOUN	mn	
51572	citravahā	NOUN	f	name of a river
51570	citravallika	NOUN	m	the fish Silurus boalis
51564	citravana	NOUN	n	name of a wood near the Gaṇḍaki
203304	citravarṇā	NOUN	f	a kind of venomous ant (pipīlikā)
200133	citravedika	NOUN	m	name of a serpent which was burnt in Janamejayas sarpasattra
51581	citraveṣa	NOUN	m	Śiva
51586	citraśikhaṇḍadhara	NOUN	m	wearing various tufts of hair (Viṣṇu)
51590	citraśīrṣaka	NOUN	m	a kind of venomous insect
215284	citraṅ	NOUN	m	[gramm.] nominal stem 'citra'
51643	citrin	ADJ	adj	having variegated (black and grey) hair
174872	citrin	NOUN	m	a kind of bird
51635	citropalā	NOUN	f	name of a river
51607	citrākṣupa	NOUN	m	the plant Droṇa-puṣpi
205472	citrāmbara	NOUN	m	[alchemy] name of an alchemical preparation
217889	citrāsu	NOUN	m	name of a son of Dhṛtarāṣṭra
209764	citrāṅgadeśvara	NOUN	n	name of a Tīrtha
172741	citrāṇḍikā	NOUN	f	
51647	citrīkaraṇa	NOUN	n	making variegated; decorating; painting; surprise
51650	citrīyā	NOUN	f	surprise
51363	cittaja	NOUN	m	love; god of love
174741	cittala	NOUN	m	a kind of antelope
204999	cittavaikṛta	NOUN	n	name of Aṣṭāṅgahṛdayasaṃhitā, ???
167312	cittaviśrāntisthāna	NOUN	n	ein Punkt im K￶rper
51700	citti	NOUN	f	crackling
169456	cittodreka	NOUN	m	arrogance; pride
51417	cittābhoga	NOUN	m	full consciousness
175374	cittāy	VERB	Denom. Ā.	
51426	cittīkṛta	ADJ	adj	made an object of thought
51244	cityayūpa	NOUN	m	a post on the place of cremation
221350	citāciti	NOUN	f	
51226	citāgni	NOUN	m	a funeral pile
166039	civilla	NOUN	m	Name einer Pflanze
173218	ciyāra	NOUN	m	a kind of animal
51311	ciñcinī	NOUN	f	name of a town
203626	ciñciṇīśvara	NOUN	m	name of a Tantric teacher
173769	ciñcoḍakā	NOUN	f	a kind of plant
166678	ciñcārasa	NOUN	m	the juice of ciñcā
225941	ciściṣākṛ	VERB	8. P.	to make noise
224200	ciścā	ADV	ind	
211278	ciḍā	NOUN	f	[bot.] = kapaṭa
173865	ciṇṭighaṭī	NOUN	f	
221888	ciṭiciṭāy	VERB	Denom. P.	
173985	ciṭṭa	NOUN	n	sand (?)
51989	codaka	NOUN	m	direction; invitation; (in Gr.) = pari-graha; asker; objectioner; pupil
52001	codiṣṭha	ADJ	adj	most animating
220315	cogin	NOUN	m	
52305	colī	NOUN	f	a jacket; a Cola woman; name of a teacher of the Yoga
52303	copaḍa	NOUN	m	cream
199551	corajāti	NOUN	m	name of a people
52032	corapuṣpī	NOUN	f	Chrysopogon aciculatus
174166	coravallabhā	NOUN	f	the night
52039	corita	NOUN	n	theft
52040	coritaka	NOUN	n	anything stolen; petty theft
216063	corībhū	VERB	1.P.,1.Ā.	to be full of thieves
52300	coḍa	NOUN	m	a sort of protuberance on a brick; = ūḍaka; name of a people; a prince of that people
203516	coṣavat	ADJ	adj	
209281	coṣā	NOUN	f	[rel.] name of a Śakti of Śiva
52299	coṭikā	NOUN	f	a petticoat
168575	cucuka	NOUN	m	a kind of plant
226515	cucumbiṣ	VERB	Desid. P.	to want to kiss
217924	cukhulaka	NOUN	m	name of a man
51957	cukopayiṣu	ADJ	adj	wishing to make angry
51967	cukravedhaka	NOUN	n	a kind of sour ricegruel
166247	cukrāhvā	NOUN	f	Name einer Pflanze
52056	culla	ADJ	adj	= cilla; blear-eyed
52049	culuka	NOUN	m	deep mud or mire; a small vessel (gallipot); name of a man
226020	culukay	VERB	Denom. P.	
52051	culukin	NOUN	m	a porpoise; a sea-hog
52050	culukā	NOUN	f	name of a river
207080	culukī	NOUN	f	a kind of fish
206113	culūka	NOUN	m	Meerschweinchen
220805	culūkī	NOUN	f	
202256	cumacumāy	VERB	Denom. Ā.	
52015	cumba	NOUN	m	kissing; kiss
205564	cumbhala	NOUN	m	eine Zeugunterlage; eine Matte zum Einwickeln und Transportieren von Gef￤￟en
217655	cumbinī	NOUN	f	
52004	cunanda	NOUN	m	name of a Buddhist mendicant
201210	cunnaka	NOUN	n	= cūrṇaka ?
224303	cupaṇīmukha	NOUN	m	name of a demon (?)
215293	cur	NOUN	m	[gramm.] root cur
217103	curvyuṭi	NOUN	f	name of a Mātṛ following Skanda
52025	curā	NOUN	f	theft
215846	cuñcup	NOUN	m	[gramm.] a taddhita affix
165968	cuñcupattra	NOUN	m	Name einer Pflanze
165967	cuñcura	NOUN	m	Name einer Pflanze
51984	cuṇṭī	NOUN	f	a small well or reservoir near a well
52410	cyautna	ADJ	adj	animating; promoting (with acc.)
215044	cyavati	NOUN	m	[gramm.] root cyu
52379	cyavatāna	NOUN	m	name of a man
220759	cyavay	VERB	10. Ā.	
52412	cyota	NOUN	m	= ścyū
207289	cyotay	VERB	10. P.	auslaugen
214281	cyuru	NOUN	m	[medic.] a kind of worm or parasite (or: kuru?)
52395	cyāvana	NOUN	m	patr. from Cyavana
208503	cyāvaneya	NOUN	m	a name of Dadhīca
223805	cyāvanī	NOUN	f	a mantra that quickens the birth of a child
50807	cākacakya	NOUN	n	radiance; splendour
222136	cākravālika	ADJ	adj	vom Bergwerk Cakravāla stammend
203823	cākīyantra	NOUN	n	[alchemy] a kind of alchemical apparatus
50825	cākṣma	ADJ	adj	for bearing; gracious (Brahmaṇaspati)
168444	cālin	NOUN	m	air (??)
199270	cāluka	NOUN	m	a kind of disease
51207	cālya	ADJ	adj	to be moved or shaken; to be loosened; to be caused to deviate
51014	cāmara	NOUN	m	= camara; a chowrie
51029	cāmarin	NOUN	m	a horse
51016	cāmarā	NOUN	f	= daṇḍa (a stick)
51017	cāmarā	NOUN	f	a chowrie
51047	cāmpeya	NOUN	mn	gold; the blossom of Mesua Roxburghii
175345	cāmuṇḍākālikā	NOUN	f	a form of Durgā
214688	cānarāṭa	NOUN	m	
215480	cānaś	NOUN	m	[gramm.] a kṛt affix
50954	cāndra	NOUN	m	a lunar month; the light half of a month; the moon-stone; a pupil of the grammarian Candra; name of one of the Varṣaparvatas
50966	cāndrabhāgi	NOUN	m	a patr. of Agniveśa
50973	cāndramasa	NOUN	n	the constellation Mṛga-śiras
50974	cāndramasī	NOUN	f	name of Bṛhaspatis wife
50977	cāndravratika	ADJ	adj	acting in the manner (vrata) of the moon
209239	cāndrāgna	ADJ	adj	relating to moon and fire
215688	cāp	NOUN	m	[gramm.] a taddhita affix
50987	cāpa	NOUN	m	name of a family
203930	cāpaka	NOUN	m	= cāpa
174931	cāpalā	NOUN	f	a kind of insect
50993	cāpayaṣṭi	NOUN	f	a bow
51090	cāratha	ADJ	adj	wandering
199412	cāratā	NOUN	f	
201033	cāraṇāyantraka	NOUN	n	[alchemy] = cāraṇāyantra
51079	cāraṭikā	NOUN	f	the indigo plant
51189	cārcikya	NOUN	n	smearing the body with unguents
51106	cārin	NOUN	m	a foot-soldier; a spy
51097	cāritra	NOUN	m	name of a Marut
51193	cārmika	ADJ	adj	leathern
210443	cārudarśana	NOUN	m	[bot.] Ficus infectoria
51133	cārudeha	NOUN	m	name of a son of Kṛṣṇa
176467	cāruhāsa	NOUN	m	name of a son of Kṛṣṇa
51184	cāruka	NOUN	m	the seed of Saccharum Śara; name of a man
207415	cārukaila	NOUN	n	[min.] = pāṃśulavaṇa
200947	cārukeśī	NOUN	f	name of an Apsaras
221762	cāruliṅga	NOUN	m	name of Śiva
217186	cārumatsya	NOUN	m	name of a son of Viśvāmitra
51154	cārumukha	ADJ	adj	handsome-faced
51141	cārunetrā	NOUN	f	name of an Apsaras
207794	cārupattrikā	NOUN	f	[bot.] a kind of plant
207444	cāruratna	NOUN	n	gold
51165	cāruvaktra	NOUN	m	name of one of Skanda's attendants
51167	cāruvarman	NOUN	m	name of a man
166240	cāruṭā	NOUN	f	Name einer Pflanze
213727	cārvavīra	NOUN	m	name of a man (?)
51199	cārvāka	ADJ	adj	composed by Cārvāka
201774	cārīka	NOUN	m	
50873	cātakī	NOUN	f	the female of the Cātaka bird
50946	cāttra	NOUN	m	a spindle; the peg (used with the araṇi)
226185	cāturakṣa	NOUN	n	
50898	cāturbhadraka	NOUN	n	a collection of 4 medicinal plants
50899	cāturbhautika	ADJ	adj	consisting of 4 elements
222155	cāturdiśa	ADJ	adj	pertaining to the 'four directions', i.e. the whole world; universal
223653	cāturhautra	NOUN	n	the functions of the four priests
224796	cāturhautṛka	ADJ	adj	
225215	cāturhotrīya	ADJ	adj	
50920	cāturhotṛka	ADJ	adj	relating to the Catur-hotṛ service
50901	cāturmāsa	ADJ	adj	produced in 4 months
225110	cāturmāsyaka	ADJ	adj	
174903	cāturmāsyavidarśana	NOUN	m	a skylark
214002	cāturmāsyavratanirūpaṇa	NOUN	n	name of Garuḍapurāṇa, 1.121
50886	cāturtha	ADJ	adj	treated of in the 4th (Adhyāya)
50890	cāturthika	ADJ	adj	belonging to the 4th day
174253	cāturthikagajāṃkuśa	NOUN	m	a kind of alchemical preparation
168540	cāturvarga	NOUN	n	
217721	cāturvedya	ADJ	adj	having all four Vedas
168398	cāturvidha	ADJ	adj	fourfold
50913	cāturviṃśika	ADJ	adj	belonging to the 24th day
207927	cāturyuga	ADJ	adj	
217757	cāturāmnāyika	ADJ	adj	
167459	cāturātmya	NOUN	n	Zustand, vier ātmans zu besitzen
176928	cāturāśramin	ADJ	adj	passing the 4 stages of a Brāhman's life
214342	cāturāśramya	ADJ	adj	belonging to the four āśramas
50933	cātuṣprāśya	NOUN	n	enough for 4 persons to eat
217997	cātūrūpya	NOUN	n	the state of having four forms
204772	cāṅgerikā	NOUN	f	= cāṅgerī
208303	cāṇakyasiddhiprāptivarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 155
175158	cāṇakā	NOUN	f	
50867	cāṇḍālaka	NOUN	m	name of a man; a Caṇḍāla
50868	cāṇḍālikā	NOUN	f	the Caṇḍāla lute; a kind of plant; Durgā
50871	cāṇḍālinī	NOUN	f	name of a goddess; [bot.] name of a plant
171401	cāṣaka	NOUN	m	
51213	cāṣavaktra	NOUN	m	name of one of Skanda's attendants; a class of spirits
50851	cāṭuka	NOUN	m	pleasing words
214648	cāṭumat	ADJ	adj	beautiful (?)
50845	cāṭupaṭu	NOUN	m	a jester
218502	cīcī	NOUN	f	(describes the cry of a falcon?)
207272	cīmara	NOUN	n	iron
167657	cīnakarkaṭī	NOUN	f	a kind of plant
51905	cīnakarpūra	NOUN	m	a kind of camphor
204525	cīnakāra	NOUN	m	[alchemy] = tuvarī
204458	cīnakṣāra	NOUN	m	[alchemy] a kind of uparasa
169129	cīnāra	NOUN	n	a kind of gourd
223298	cīpadrā	NOUN	f	a kind of plant or medicine
221307	cīpudru	NOUN	m	
203601	cīralli	NOUN	m	a kind of bird
51925	cīraparṇa	NOUN	m	Shorea robusta
207454	cīrapiṣṭaka	NOUN	n	lead
198971	cīravatī	NOUN	f	name of a river
170427	cīravṛkṣa	NOUN	m	a kind of tree
213191	cīraṇa	NOUN	n	
168627	cīripattra	NOUN	m	Momordica Charantia
51938	cīritapattrikā	NOUN	f	
206234	cīritapattrā	NOUN	f	[bot.] name of a plant
51943	cīrukā	NOUN	f	= ūrī-vāka
171977	cīruvāka	NOUN	m	
176529	cīrīmat	ADJ	adj	
51956	cīvarin	NOUN	m	a Buddhist or Jain monk
206089	cīḍa	NOUN	m	[bot.] name of a plant
170347	cīḍāgandha	NOUN	m	the resin of the Pinus Longifolia
52067	cūcuka	ADJ	adj	stammering
176640	cūlika	NOUN	m	name of a people
52147	cūlin	ADJ	adj	having an ornament on the crown; having a crest (a bird)
216626	cūlāṅka	NOUN	m	[zool.] a class of falcons
52043	cūru	NOUN	m	a kind of worm
52117	cūrṇakhaṇḍa	NOUN	mn	a pebble; gravel
210346	cūrṇakīrṇaka	ADJ	adj	(methods) relating to scattered powder (?)
52130	cūrṇana	NOUN	n	pounding
52120	cūrṇapada	NOUN	n	a peculiar movement (walking backwards and forwards); a kind of easy prose
205419	cūrṇaratna	NOUN	n	[alchemy] name of an alchemical preparation
52119	cūrṇatva	NOUN	n	the state of dust or powder
52125	cūrṇaśas	ADV	ind	to powder
211735	cūrṇīy	VERB	Denom. Ā.	
219323	cūtkāra	NOUN	m	the cry 'cūt'
216656	cūḍikā	NOUN	f	
52101	cūḍin	ADJ	adj	= ūḍāla
52085	cūḍāmla	NOUN	n	
214885	cṛta	NOUN	m	[gramm.] root cṛt
101160	dabhra	NOUN	n	distress; want
101157	dabhya	ADJ	adj	deceivable; deceitful
219906	dabhāy	VERB	Denom. P.	
215025	dad	NOUN	m	[gramm.] substitute for dā
224397	dad	VERB	1. Ā.	to hold
213845	dada	NOUN	m	[gramm.] the verb dad
226068	dadati	NOUN	m	
215081	dadh	NOUN	m	[gramm.] reduplicated stem dhā
199040	dadhana	NOUN	n	[used to explain udadhi]
100936	dadhanvat	ADJ	adj	containing coagulated milk; mit saurer Milch
220997	dadhi	ADJ	adj	gebend
100951	dadhidhenu	NOUN	f	a cow represented by dadhi (offered to priests)
203924	dadhikavāṭaka	NOUN	n	name of a ??? near Śrīśaila
206790	dadhiskandamadhuskandatīrthamāhātmyavarṇana	NOUN	n	name of SkPur, Revākhaṇḍa 79
207082	dadhiskandādipañcatīrthamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa 82
100981	dadhisneha	NOUN	m	
100969	dadhivat	ADJ	adj	prepared with dadhi
211963	dadhivāha	NOUN	m	name of a man
222617	dadhiṣu	ADJ	adj	
100991	dadhyagra	NOUN	n	
209857	dadhyoda	NOUN	m	one of the oceans surrounding the earth
203470	dadhyuttaraka	NOUN	n	
203073	dadhyādi	NOUN	m	name of a pharmacological varga
204041	dadhīkṛ	VERB	8.P.,8.Ā.	[alchemy] ?
225720	dadhīy	VERB	Denom. P.	to desire to eat curd
166580	dadruhasta	NOUN	n	Tabernaemontana coronaria
174912	dadrunāśinī	NOUN	f	a kind of insect
223240	dadrāṇavat	ADJ	adj	containing the word dadrāṇa
100712	dagdharatha	NOUN	m	name of a Gandharva
100713	dagdharuha	NOUN	m	Clerodendrum phlomoides
226024	daghyati	NOUN	m	
208249	daha	ADJ	adj	burning
146065	dahadahā	NOUN	f	name of one of the mothers attending on Skanda
166784	dahanasparśin	NOUN	m	
146540	dahanā	NOUN	f	name of part of the moon's course; [rel.] name of Devī
170307	dahanāgaru	NOUN	n	a kind of Agallochum used as incense
146072	dahanāguru	NOUN	mn	a kind of Agallochum
146073	dahanārāti	NOUN	m	water
146544	dahara	NOUN	m	a younger brother; a child; a young animal; a mouse
146081	daharasūtra	NOUN	n	name of a Buddhist Sūtra
146536	dahati	NOUN	m	name of an attendant of Skanda
146546	dahra	NOUN	n	the cavity of the heart
146083	dahrāgni	NOUN	m	Agastya in a former birth
90015	daihya	ADJ	adj	being in the body
215299	daikṣika	ADJ	adj	relating to dīkṣā
89872	daina	ADJ	adj	relating to a day; diurnal; daily
201621	dainyatā	NOUN	f	sorrow
211019	dainyavat	ADJ	adj	unhappy
166687	dairghyakālika	ADJ	adj	langzeitig; ￼ber eine lange Zeit
218273	dairghyaśravasa	NOUN	n	name of a Sāman
89844	daiteya	ADJ	adj	proceeding from or belonging to the Daiteyas
89843	daiteyī	NOUN	f	a female descendant of Diti
89850	daityadeva	NOUN	m	Varuṇa; Wind
89851	daityadvīpa	NOUN	m	name of a son of Garuḍa
89859	daityamedaja	NOUN	m	a kind of bdellium
89853	daityaniṣūdana	NOUN	m	name of Indra
89855	daityapa	NOUN	m	name of Bali
89856	daityapati	NOUN	m	name of Bali
205644	daityaraktaka	NOUN	m	[min.] = hiṅgula
89866	daityāntaka	NOUN	m	name of a servant of Śiva
206462	daivacchidra	NOUN	n	[medic.] a part of the eye
89933	daivahataka	NOUN	n	a blow of destiny
89978	daivaka	ADJ	adj	a deity; divine
89895	daivakarman	NOUN	n	oblations to the gods; religious rite
89896	daivakṛta	ADJ	adj	caused by divine power or nature; natural
89947	daivakṣatri	NOUN	m	patr. from Deva-kṣatra
201965	daivantya	NOUN	m	name of an ancient teacher
212053	daivarājika	NOUN	n	
214239	daivasabheya	NOUN	n	name of a substance
90002	daivasaka	ADJ	adj	happening in one day
89907	daivatas	ADV	ind	by fate or chance
89966	daivavāta	ADJ	adj	relating to Deva-vāta
89959	daivayajñi	NOUN	m	patr. from Deva-yajña
217457	daivodāsi	NOUN	m	
170191	daivopahatatva	NOUN	n	the being struck by fate
203019	dakodarin	ADJ	adj	suffering from dakodara
212914	dakṣaka	NOUN	m	= Dakṣa
100576	dakṣakanyā	NOUN	f	Durgā
100596	dakṣasmṛti	NOUN	f	name of a law-book
100593	dakṣasuta	NOUN	m	a son of Dakṣa; god
100591	dakṣasāvarṇa	NOUN	m	name of the 9th Manu
218539	dakṣasāvarṇika	NOUN	m	= the Manu Dakṣasāvarṇi
205761	dakṣatara	ADJ	adj	
100581	dakṣatāti	NOUN	f	ability
100587	dakṣavihitā	NOUN	f	Durgā
100579	dakṣaṇidhana	NOUN	n	name of a Sāman
100604	dakṣi	NOUN	m	name of a family
100630	dakṣiṇamānasa	NOUN	n	name of a Tirtha near Benares
100619	dakṣiṇapaścāt	ADV	ind	south-west from (gen.)
100626	dakṣiṇapūrvaka	ADJ	adj	
100634	dakṣiṇasad	ADJ	adj	sitting on the right or southern side
100636	dakṣiṇastha	NOUN	m	a charioteer
100614	dakṣiṇatrā	ADV	ind	on the right side
100662	dakṣiṇerman	ADJ	adj	(1 26) = ūṇālrus
219649	dakṣiṇit	ADV	ind	mit der rechten Hand
224020	dakṣiṇādvāta	NOUN	m	
175341	dakṣiṇākālikā	NOUN	f	a form of Durgā
100644	dakṣiṇāpara	ADJ	adj	south-western
100680	dakṣiṇāpraṣṭi	NOUN	m	the horse harnessed on the right side of the yoke-horses
200726	dakṣiṇātya	ADJ	adj	southern
100689	dakṣiṇāvah	ADJ	adj	being borne to the right of the fire (the ladle)
166255	dakṣiṇāvartakī	NOUN	f	Tragia Involucrata
100690	dakṣiṇāvṛt	ADJ	adj	turning or going round to the right
100686	dakṣiṇāyugya	NOUN	m	the right yokehorse
204180	dalaka	NOUN	n	= dala = leaf
206607	dalalāṅgala	NOUN	m	[medic.] a kind of incision; = ardhalāṅgala
145901	dalapuṣpā	NOUN	f	Pandanus odoratissimus
146436	dalmi	NOUN	m	Indra; Indra's thunderbolt
174173	dalottha	NOUN	m	the nectar of a flower
145916	dalāmla	NOUN	n	sorrel
145912	dalāḍhaka	NOUN	mn	Pistia Stratiotes; Jasminum multiflorum or pubescens; wild sesamum; Mesua ferrea; Acacia Sirissa; red chalk; foam or sea-foam; a ditch; the head of a village; an elephant's ear; a hurricane; [min.] = svarṇagairika
221065	dam	NOUN	n	Haus
169671	damanatva	NOUN	n	
207661	damavaśānvita	NOUN	m	[bot.] = dama
101182	damayitṛ	NOUN	m	a tamer (Viṣṇu); Śiva
215033	dambh	NOUN	m	[gramm.] root dambh
