lemma_id	lemma	upos	grammar	meaning
66421	rathayātrā	NOUN	f	the festive carriage of an idol on a car (esp. the carriage of the carriage of Jagannātha)
214070	rathīnara	NOUN	m	name of a son of Pṛṣadaśva
66678	ratiguṇa	NOUN	m	name of a Devagandharva
66672	ratikarman	NOUN	n	sexual intercourse
172285	ratikāma	NOUN	m	name of an aphrodisiac
214129	ratināra	NOUN	m	name of a son of Ṛteyu
66691	ratiprapūrṇa	NOUN	m	name of a particular Kalpa or age
221793	ratitīrtha	NOUN	m	name of Śiva
66195	ratnacandra	NOUN	m	name of a god (said to be guardian of a jewel-mine); name of a Bodhisattva; name of a son of Bimbisāra
66206	ratnadatta	NOUN	m	name of various men
66214	ratnadhenu	NOUN	f	a cow symbolically represented by jewels
207245	ratnadhātu	NOUN	m	copper
66208	ratnadīpa	NOUN	m	a lamp in which jewels give out light; a gem serving as a light (such gems are fabled to be in Pātāla)
204526	ratnadīpikā	NOUN	f	name of a text about gems
66191	ratnagarbha	NOUN	m	the sea; name of Kubera; name of a Bodhisattva; name of a commentator; name of another author
66193	ratnagiri	NOUN	m	name of a mountain; [alchemy] name of an alchemical preparation
66173	ratnakaraṇḍaka	NOUN	m	name of a work; a kind of alchemical preparation
220485	ratnakaraṇḍasūtra	NOUN	n	name of a text
223399	ratnaketurāja	NOUN	m	name of a group of Buddhas
66185	ratnakośa	NOUN	m	name of a lexicon and various wks; name of a teacher
66179	ratnakīrti	NOUN	m	name of a Buddha
66241	ratnamañjarī	NOUN	f	name of a Vidyādharī; name of a woman; name of a work
66250	ratnamukhya	NOUN	n	a diamond; [min.] = vajra
66222	ratnanidhi	NOUN	m	the sea; name of Meru; name of Viṣṇu; a wagtail
66225	ratnaparvata	NOUN	m	a mountain containing jewels; name of Meru
66232	ratnapradīpa	NOUN	m	name of a work
66229	ratnapura	NOUN	n	name of a town
66226	ratnapāṇi	NOUN	m	name of a Bodhisattva; name of various authors
223281	ratnasambhava	NOUN	n	name of a Buddhakṣetra
66288	ratnasānu	NOUN	m	name of the mountain Meru
66289	ratnasāra	NOUN	mn	name of a work
66269	ratnavarṣa	NOUN	m	name of a king of the Yakṣas
66271	ratnaviśuddha	NOUN	mf	(with Buddhists) name of a world
66278	ratnaśilā	NOUN	f	mosaic (?)
176921	ratnācala	NOUN	m	an artificial mountain made of gems
176574	ratnāharaṇa	NOUN	n	name of a work
211754	raudratara	ADJ	adj	very fierce
80189	raupyamāṣaka	NOUN	m	a Māṣaka weight of silver
173389	raupyamūṣā	NOUN	f	a kind of crucible
80187	raupyanābha	NOUN	m	name of a Rākṣasa
218408	rauravasaṃgraha	NOUN	m	name of a text
69479	ravicakra	NOUN	n	a particular astronomical diagram (the sun represented as a man carrying the stars on the various parts of his body)
69487	ravidina	NOUN	n	day of the sun; Sunday
175131	ravidruma	NOUN	m	Calotropis gigantea
69512	ravilocana	NOUN	m	name of Śiva; name of Viṣṇu
69506	ravimaṇḍala	NOUN	n	Name eines K￶rperteils
69497	ravipattra	NOUN	mf	Calotropis Gigantea
205467	ravisundara	NOUN	m	[alchemy] name of an alchemical preparation
69521	ravisārathi	NOUN	m	name of Aruṇa or the Dawn
206855	ravitīrthavarṇana	NOUN	n	name of SkPur, Revākhaṇḍa 34
207336	ravivīkṣaka	NOUN	m	a class of ascetics
66834	rayidhāraṇapiṇḍa	NOUN	m	a lump of earth; Madana-Frucht, d.h. Stechapfel
69541	raśmikalāpa	NOUN	m	a pearl-necklace consisting of 54 or 56 threads
69547	raśmipati	NOUN	m	Calotropis Gigantea
176595	raṃhavarcas	NOUN	m	name of a son of Sampāti
65392	raṃhita	ADJ	adj	hastening; quick; rapid
226056	raṅgadhāman	NOUN	m	name of a man
65858	raṅgajīvaka	NOUN	m	a dyer; painter; an actor
65853	raṅgakāṣṭha	NOUN	n	Caesalpina Sappan
65855	raṅgakṣetra	NOUN	n	name of a place
65897	raṅgalatā	NOUN	f	the senna plant
65871	raṅganātha	NOUN	m	name of various authors and other men
65875	raṅgapattrī	NOUN	f	the indigo plant
65876	raṅgapuṣpī	NOUN	f	the indigo plant
65904	raṅgavāṭa	NOUN	m	a place or arena enclosed
165982	raṅgavīra	NOUN	n	a long penis
165983	raṅgavīraka	NOUN	n	a long penis
206483	raṅgayantra	NOUN	n	[alchemy] name of an alchemical apparatus
66076	raṇabhū	NOUN	f	a battle-ground; field of battle
206728	raṇanā	NOUN	f	
66068	raṇapakṣin	NOUN	m	a species of falcon
66072	raṇapriya	NOUN	m	a falcon
66153	raṇaraṇa	NOUN	m	a gnat
66089	raṇaraṇaka	NOUN	mn	desire; love
66090	raṇaraṇaka	NOUN	m	the god of love
206937	raṇaraṇita	ADJ	adj	
222196	raṇaraṇā	NOUN	f	a kind of sound
66101	raṇaśiras	NOUN	n	the front or van of a battle
66150	raṇvan	ADJ	adj	agreeable; pleasant
66123	raṇāntakṛt	NOUN	m	name of Viṣṇu
166305	recanīyaka	ADJ	adj	
79659	rekhākāra	ADJ	adj	formed in lines; striped
210679	rekhāpattra	NOUN	m	[bot.] a kind of plant
204387	rekhāvarta	NOUN	m	[alchemy] = bījāvarta
79639	rekṇasvat	ADJ	adj	possessed of valuable property; wealthy; rich
79751	revataka	NOUN	m	name of a man; a kind of Soma
79784	revatībhava	NOUN	m	name of the planet Saturn
203560	revatīpratiṣedha	NOUN	m	name of Suśrutasaṃhitā, Utt. 31
208255	revaurisaṃgama	NOUN	m	name of a Tīrtha at the Narmadā
79676	reṇukadambaka	NOUN	m	a species of Kadamba
79701	reṇukātīrtha	NOUN	n	name of a Tīrtha
71274	rikthagrāha	NOUN	m	an inheritor; heir
71328	riphita	ADJ	adj	pronounced with a guttural roll (as the letter r); burred; rolled in the throat like r
79905	rocanaphala	NOUN	m	the citron tree
79906	rocanaphalā	NOUN	f	a species of cucumber
79911	rocanāmukha	NOUN	m	name of a Daitya
79943	rodhrapuṣpa	NOUN	m	Bassia Latifolia; a species of ringed snake
79866	rogahara	NOUN	n	medicine
174175	rogahāra	NOUN	m	a physician
79867	rogahārin	ADJ	adj	
79858	rogaśilā	NOUN	f	realgar; red arsenic; [min.] = manaḥśilā
79860	rogaśreṣṭha	NOUN	m	fever
80139	rohitakāraṇya	NOUN	n	name of a place
223544	rohitakūla	NOUN	n	name of a place
80130	rohitavat	ADJ	adj	having a red horse
80092	rohiṇinandana	NOUN	m	metron. of Balarāma
80100	rohiṇīcandraśayana	NOUN	n	name of two religious observances
80106	rohiṇīpati	NOUN	m	the Moon
80110	rohiṇīramaṇa	NOUN	m	a bull; the Moon
207994	rohiṇīsomanāthatīrthamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 108
208392	rohiṇītīrthaka	NOUN	n	= Rohiṇītīrtha
205638	romaharaṇa	NOUN	n	[min.] = haritāla
79978	romakanda	NOUN	m	Dioscorea Globosa
80000	romalatikā	NOUN	f	a winding line of hair above the navel (in women)
79989	romaphalā	NOUN	fn	a species of plant
80002	romavallī	NOUN	f	Mucuna Pruritus
80007	romavibheda	NOUN	m	
80004	romavikāra	NOUN	m	bristling or erection of the hairs of the body
175621	roṣavat	ADJ	adj	
213792	rucikṛtapitṛstotra	NOUN	n	name of Garuḍapurāṇa, 1.89
71483	ruciparvan	NOUN	m	name of a man
212468	ruciraparvan	NOUN	m	= Ruciparvan, name of a man (?)
168631	ruciraphalā	NOUN	f	a kind of plant
207700	ruciratara	ADJ	adj	
71488	rucirañjana	NOUN	m	Moringa Pterygosperma
71500	rucitavat	ADJ	adj	containing the meaning or any form of ruc
170431	rucyaka	ADJ	adj	
71528	rucyakanda	NOUN	m	Arum Campanulatum
168994	rudatī	NOUN	f	Sesbania Aegyptiaca
206627	ruddhaguda	NOUN	m	[medic.] name of a kṣudraroga; Mastdarmverengung
206635	ruddhapāyu	NOUN	m	[medic.] = ruddhaguda
213602	rudhirākṣaratnaparīkṣaṇa	NOUN	n	name of Garuḍapurāṇa, 1.78
71640	rudrabhairavī	NOUN	f	a form of Durgā
171437	rudragranthi	NOUN	m	(Haṭhayoga:) name of a granthi
71592	rudraja	NOUN	m	quick-silver (supposed to be the semen of Śiva)
71593	rudrajaṭā	NOUN	f	a species of creeper
71597	rudrajāpin	ADJ	adj	one who recites the Rudra-japa in a low tone
71576	rudrakalpa	NOUN	m	
71653	rudralatā	NOUN	f	a species of creeper
207019	rudranandana	NOUN	n	name of a Tīrtha
209282	rudranāyikā	NOUN	f	[rel.] name of a Śakti of Śiva
71621	rudrapatnī	NOUN	f	Rudra's wife; the goddess Durgā; Linum Usitatissimum
169104	rudrapattrī	NOUN	f	a kind of plant
208592	rudrapurī	NOUN	f	name of a town
208690	rudrasahasranāmakathana	NOUN	n	name of Liṅgapurāṇa, 1.65
71667	rudrasaras	NOUN	n	name of a lake
71671	rudrasāvarṇi	NOUN	m	name of the 12th Manu
204201	rudratejas	NOUN	m	mercury
205005	rudravallī	NOUN	f	[alchemy] a kind of divyauṣadhī
71648	rudrayāmala	NOUN	n	name of a Tantra wk. in the form of a dialogue between Bhairava and Bhairavī
217885	rudrāṇīkūpa	NOUN	m	name of a place (?)
71553	rujāsaha	NOUN	m	Grewia Elastica
71427	rukmamālin	NOUN	m	name of a son of Bhīṣmaka
71434	rukmavat	ADJ	adj	possessing gold; ornamented with gold
208102	rukmiṇītīrthamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 142
164183	rurusaṃhitā	NOUN	f	Name eines Textes
218207	ruruśāsana	NOUN	n	name of a text
71403	rutavettṛ	NOUN	m	
70722	rādhana	NOUN	n	propitiating; conciliating; pleasure; satisfaction; obtaining; acquisition
70726	rādhaspati	NOUN	m	a lord of gifts or wealth
70741	rādhābhartṛ	NOUN	m	name of Adhiratha
69979	rāgabandha	NOUN	m	connection of the Rāgas; expression or manifestation of affection; passion; [alchemy]
69981	rāgabhañjana	NOUN	m	name of a Vidyādhara
204511	rāgadāyaka	NOUN	n	[alchemy] = kaṅkuṣṭha
69958	rāgakāṣṭha	NOUN	n	the wood of Caesalpina Sappan
69976	rāgaprasava	NOUN	m	Pentapetes Phoenicea; the red globe-amaranth
69974	rāgapuṣpa	NOUN	m	Pentapetes Phoenicea; the red globe-amaranth
70233	rājabhadraka	NOUN	m	Costus Speciosus or Arabicus; Azadirachta Indica
174630	rājabhogyā	NOUN	f	a concubine
223936	rājadevī	NOUN	f	name of the wife of Citrabhānu
70148	rājadhattūraka	NOUN	m	a kind of thorn-apple
70160	rājadhūrta	NOUN	m	a species of large Datura or thorn-apple
70403	rājaharṣaṇa	NOUN	n	Tabernaemontana Coronaria
70067	rājakarkaṭī	NOUN	f	a kind of cucumber
70089	rājakola	NOUN	m	a kind of jujube
70084	rājakṛt	NOUN	m	
165800	rājakṛṣṇā	NOUN	f	Name einer Pflanze
70251	rājamaṇi	NOUN	m	a royal gem or precious stone
70252	rājamaṇḍūka	NOUN	m	a species of large frog
168872	rājamānya	NOUN	m	Trichosanthes Dioeca
207229	rājanighaṇṭu	NOUN	m	name of a dictionary of plant names
70479	rājanyavat	ADJ	adj	connected with one of royal rank
165901	rājanīlikā	NOUN	f	the indigo plant
205074	rājapadmā	NOUN	f	[alchemy] a kind of siddhauṣadhī
167754	rājapalāṇḍu	NOUN	m	a kind of onion
166077	rājaparṇī	NOUN	f	Paederia foetida
166869	rājapaṭṭa	NOUN	mn	a kind of precios stone or diamond of inferior quality; a royal fillet or tiara; [min.] = cumbaka; [min.] = kāntaloha
70218	rājaphala	NOUN	n	the fruit of Trichosanthes Dioeca
70220	rājaphalā	NOUN	f	Eugenia Jambolana
166794	rājapiṇḍā	NOUN	f	a kind of date tree
207478	rājaprastara	NOUN	m	[min.] = rājāvarta
70213	rājapriya	NOUN	m	a kind of onion
70194	rājaputraka	NOUN	m	prince; [bot.] a kind of plant
70202	rājapuṣpī	NOUN	f	a species of plant
210578	rājapādapa	NOUN	m	[bot.] a kind of plant
166868	rājapīlu	NOUN	m	a kind of tree
205432	rājara	NOUN	m	[alchemy] ?
207073	rājaroga	NOUN	m	[medic.] = kṣaya
174545	rājarājikā	NOUN	f	a kind of plant
174022	rājasairya	NOUN	m	a kind of plant
174546	rājasarṣapaka	NOUN	m	a kind of mustard
70384	rājasena	NOUN	m	name of a man
70398	rājasvarṇa	NOUN	m	a kind of thorn apple
217676	rājasūnusāt	ADV	ind	
226073	rājati	NOUN	m	
70126	rājatāla	NOUN	m	the Areca-nut tree; (in music) a kind of measure
174611	rājavallabhā	NOUN	f	a queen
214068	rājavardha	NOUN	m	name of a son of Tama
214067	rājavardhana	NOUN	m	name of a son of Tama
211232	rājavāhanacarita	NOUN	m	name of Daśakumāracarita, 2.1
204777	rājaśekharavaṭī	NOUN	f	[alchemy] a kind of alchemical preparation
70358	rājaśravas	NOUN	m	name of a Vyāsa
70350	rājaśuka	NOUN	m	a kind of parrot (with red stripes on the neck and wings)
70452	rājeṣṭa	NOUN	m	a kind of onion
70454	rājeṣṭa	NOUN	n	a kind of rice
70561	rājicitra	NOUN	m	a kind of striped snake
170374	rājilaphalā	NOUN	f	a kind of cucumber
213689	rājyaka	NOUN	n	a kingdom
70497	rājyakhaṇḍa	NOUN	n	a kingdom; country
207258	rājñīrīti	NOUN	f	brass
210615	rājāhva	NOUN	m	[bot.] a kind of plant
70422	rājānaka	NOUN	m	an inferior kind; petty prince; name of Mammaṭa
199107	rājāśrama	NOUN	n	name of a forest
70574	rājīphala	NOUN	m	Trichosanthes Dioeca
222101	rājīvat	ADJ	adj	having lines
69913	rākāpati	NOUN	m	full moon
69915	rākāramaṇa	NOUN	m	= -pati; the moon
69942	rākṣasaghna	NOUN	m	name of Rāma; name of Śiva
206735	rākṣasamukha	NOUN	m	[alchemy] = rākṣasavaktra
219745	rākṣasībhāva	NOUN	m	the state of being a Rākṣasa
219289	rākṣasībhū	VERB	1.P.	to become a Rākṣasa
70894	rāmabāṇa	NOUN	m	a species of cane; a particular medicinal preparation
70863	rāmadūtī	NOUN	f	a kind of basil
70808	rāmakeśavatīrtha	NOUN	n	name of a Tīrtha
70887	rāmaputra	NOUN	m	patr. of Rudraka
70889	rāmapūga	NOUN	m	Areca Triandra
70873	rāmarāja	NOUN	m	name of Rāma Dāśarathi; name of a king of Devagiri; name of a teacher; name of another man; name of various authors
70841	rāmataruṇī	NOUN	f	a species of plant
70930	rāmavallabha	NOUN	n	cinnamon
205470	rāmavāṇa	NOUN	m	[alchemy] name of an alchemical preparation
70941	rāmaśara	NOUN	m	a kind of sugar-cane
70942	rāmaśarman	NOUN	m	name of an author
71019	rāmaṭha	NOUN	m	Alangium Hexapetalum; name of a people
208023	rāmeśvaratīrthamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 134
214156	rāmāyaṇavarṇana	NOUN	n	name of Garuḍapurāṇa, 1.143
225775	rāsnāvat	ADJ	adj	
70631	rātricāra	NOUN	m	[zool.] = uccitiṅga
70635	rātrijāgara	NOUN	m	a dog
70651	rātripuṣpa	NOUN	n	a lotus-flower which opens at night
70676	rātrisattra	NOUN	n	a sacrifice or ceremony at night
70679	rātrisāman	NOUN	n	a Sāman belonging to the Atirātra
70669	rātriviśleṣagāmin	NOUN	m	the ruddygoose
71140	rāṣṭrapati	NOUN	m	a sovereign; a king
71154	rāṣṭravardhana	NOUN	m	name of a minister of Rāma
200227	rāṣṭravat	ADJ	adj	
206157	rītihetu	NOUN	m	[min.] = yasada
176001	rītikṛt	NOUN	m	calamine; [min.] = rasaka
166297	rīṭhākarañja	NOUN	m	a kind of karañja
166296	rīṭhākarañjaka	NOUN	m	a kind of karañja
71904	rūkṣadarbha	NOUN	m	a kind of Kuśa-grass
71901	rūkṣagandhaka	NOUN	m	bdellium
72042	rūpakarūpaka	NOUN	n	a particular kind of Rūpaka (metaphor)
71936	rūpakāra	NOUN	m	a maker of images; sculptor
71938	rūpakṛt	NOUN	m	a sculptor
72003	rūpasanātana	NOUN	m	name of an author
207259	rūpaśaṅkha	NOUN	n	tin
72001	rūpaśālin	ADJ	adj	possessed of beauty; handsome; beautiful
170677	rūpyagaṇḍā	NOUN	f	a kind of plant
79621	rūpyaratnaparīkṣā	NOUN	f	name of one of the 64 Kalās
204950	rūpyavimala	NOUN	mn	[alchemy] a kind of vimala
18431	sabhyatama	ADJ	adj	very worthy of good society; very courteous or polite or refined
217812	sabhyavat	ADJ	adj	
18437	sabhājana	NOUN	n	service; honour; courtesy; politeness; civility (esp. in receiving or taking leave of a friend)
208207	sabhānandā	NOUN	f	name of Devī at Śivacaṇḍa
18411	sabhāsada	NOUN	m	an assistant at a meeting or assessor in a court of justice
18363	sabhāvana	NOUN	m	name of Śiva
18405	sabhāvat	ADJ	adj	fit for a council or assembly; Gesellschaft habend
175070	sabījapūraka	ADJ	adj	with lemon
200236	sacakravāka	ADJ	adj	
9167	sacanas	ADJ	adj	being in harmony with
221052	sacanāvat	ADJ	adj	
9150	sacatha	NOUN	m	companionship; assistance
201776	sacatvara	ADJ	adj	
16542	saccit	NOUN	n	name of Brahma or the One self-existent spirit
217888	sacitra	NOUN	m	name of a son of Dhṛtarāṣṭra
9161	sacivāmaya	NOUN	m	"a disease to which king's attendants are liable (said to be a kind of ""jaundice"")"
199394	sadaitya	ADJ	adj	
175890	sadalaṃkṛti	ADJ	adj	
16867	sadartha	ADJ	adj	wealthy; being
198606	sadaseraka	ADJ	adj	with the Daserakas
199044	sadasistha	ADJ	adj	
199587	sadasyavat	ADJ	adj	
225667	sadevatara	ADJ	adj	
17363	sadhūmaka	ADJ	adj	smoky
17262	sadivas	ADV	ind	on the same day; at once; immediately
16921	sadratna	NOUN	n	a genuine gem or pearl; [min.] = vajra
17281	sadyaskāla	NOUN	m	the same day; present time
206592	sadyovraṇapratiṣedha	NOUN	m	name of Aṣṭāṅgahṛdayasaṃhitā, Utt. 26
16881	sadācāra	ADJ	adj	well-conducted
209070	sadācārakathana	NOUN	n	name of Liṅgapurāṇa, 1.89
17195	sadāgati	ADJ	adj	always in motion
209126	sadākālam	ADV	ind	always
176437	sadālambha	NOUN	m	name of a son of Akrūra and Ratnā
174855	sadālūtā	NOUN	f	a kind of bird
221403	sadāmattaka	NOUN	m	= sadāmatta
170345	sadāmāṃsī	NOUN	f	a kind of Māṃsī
176439	sadāpakṣa	NOUN	m	name of a son of Akrūra and Ratnā
17213	sadāparṇa	ADJ	adj	always leafed
17221	sadāprasūna	NOUN	m	Andersonia Rohitaka; Calotropis Gigantea
17248	sadāsah	ADJ	adj	always holding out or lasting; always conquering
167511	sadāsmṛti	NOUN	f	
17238	sadāyogin	NOUN	m	name of Viṣṇu
17245	sadāśiva	ADJ	adj	always kind; always happy or prosperous; relating to Sadāśiva
216748	sadṛśatara	ADJ	adj	rather equal
111185	sahabhasman	ADJ	adj	with the ashes
111195	sahabhojin	NOUN	m	one who eats together; a messmate
214632	sahabhojya	NOUN	n	commensality
111196	sahabhrātṛ	ADJ	adj	together with a brother or brothers
111190	sahabhāvin	NOUN	m	a friend; adherent; partisan
105798	sahacaraṇa	ADJ	adj	going or belonging together
105800	sahacarita	ADJ	adj	gone or going with; congruent
224390	sahacarya	ADJ	adj	
105803	sahacārin	NOUN	m	a follower; associate; companion
105830	sahadeva	ADJ	adj	with the gods
105834	sahadevata	ADJ	adj	together with the deities
224134	sahadevya	NOUN	n	
105835	sahadroṇa	ADJ	adj	along with Droṇa
202186	sahadāyāda	ADJ	adj	
224136	sahagaṇa	NOUN	n	
105809	sahaja	NOUN	m	natural state; a brother of whole blood; name of various kings and other men; name of a Tāntric teacher
105813	sahajanman	ADJ	adj	inherited from birth (a servant)
105820	sahajit	ADJ	adj	victorious at once (said of princes)
105778	sahakartṛ	NOUN	m	a co-worker; assistant
200340	sahakāratara	ADJ	adj	
105783	sahakṛt	ADJ	adj	co-operating; assisting; an assistant
105784	sahakṛta	ADJ	adj	co-operated with; accompanied by; assisted; aided
199210	sahamānava	ADJ	adj	
222427	sahamānavat	ADJ	adj	containing the word 'sahamāna'
111207	sahamṛtā	NOUN	f	a woman who has burned herself with her dead husband
105704	sahantama	ADJ	adj	(superl. of sahat) strongest; most powerful
105844	sahanṛtya	NOUN	n	
105846	sahapatni	ADJ	adj	with a wife
111179	sahaprayāyin	ADJ	adj	setting out together; a fellow-traveller
174597	sahapriya	ADJ	adj	
111172	sahapuruṣa	ADJ	adj	with men
224137	sahapārṣada	NOUN	n	
167139	saharicandana	ADJ	adj	mit haricandana
201404	sahasainya	ADJ	adj	with soldiers
111245	sahasaṃvāda	NOUN	m	speaking together; conversation
111257	sahasevin	ADJ	adj	having intercourse with
111493	sahasrabhid	NOUN	m	musk
111403	sahasracakṣu	ADJ	adj	thousand-eyed
111500	sahasramarīci	NOUN	m	name of the sun
111512	sahasramūlī	NOUN	f	Anthericum Tuberosum
111507	sahasramūrti	ADJ	adj	appearing in a thousand forms
111457	sahasrapati	NOUN	m	chief of a thousand (villages)
209613	sahasraraśmi	NOUN	f	[rel.] name of Devī
111573	sahasrasama	ADJ	adj	lasting a thousand years (as a sacred rite)
111577	sahasrasāva	NOUN	m	thousandfold Soma-pressing
111535	sahasravadana	NOUN	m	name of Viṣṇu
201268	sahasravedhin	ADJ	adj	[alchemy]
111544	sahasravāc	NOUN	m	name of a son of Dhṛtarāshtra
111417	sahasraṇīti	ADJ	adj	having a thousand ways and means
111612	sahasrāmagha	ADJ	adj	having a thousand treasures or gifts
201689	sahasugrīva	ADJ	adj	
201874	sahasuta	ADJ	adj	with her/his son
111225	sahavah	ADJ	adj	drawing together (said of horses)
169528	sahavallarī	NOUN	f	
111224	sahavasu	ADJ	adj	with wealth or with one's property
111221	sahavatsa	ADJ	adj	with the calf
111229	sahavārṣṇeyabāhuka	ADJ	adj	with Vārshṇeya and Bāhuka
224135	sahavṛṣa	NOUN	n	
111625	sahayoṣit	ADJ	adj	with a wife
201706	saheman	ADJ	adj	golden
170765	sahidhma	ADJ	adj	
111305	sahodana	ADJ	adj	together with rice
202111	sahoma	ADJ	adj	with Umā
169995	sahotthatva	NOUN	n	
105765	sahvan	ADJ	adj	powerful; mighty
210364	sahyatara	ADJ	adj	
172187	sahādevī	NOUN	f	= sahadevī (Ray, Rasārṇava)
201857	sahātmatā	NOUN	f	
111320	sahāyakṛt	NOUN	m	a friend; companion
111327	sahāyana	NOUN	n	going together; fellowship; company
111279	sahāyatana	ADJ	adj	with the fire-shrine
99874	saikatavat	ADJ	adj	possessing sandbanks
176286	saikatayantra	NOUN	n	a kind of alchemical apparatus; = vālukāyantra
206226	saindhavavat	ADJ	adj	with saindhava salt
99862	saiṃhala	NOUN	n	Laurus Cassia; brass
8652	sakalarūpaka	NOUN	n	a complete metaphor
8554	sakamala	ADJ	adj	abounding in lotuses
199450	sakapāṭa	ADJ	adj	
9134	sakhibhāva	NOUN	m	friendship; intimacy
9136	sakhivat	ADV	ind	like a friend; as a friend
175462	sakthisadana	NOUN	n	
205152	saktuśṛṅgī	NOUN	f	a kind of plant
174143	sakṛtprasūtā	NOUN	f	a cow which has had only one calf
216740	salilacaraketana	NOUN	m	name of Kāma
105206	saliladhara	NOUN	m	cloud
105202	salilajanman	NOUN	n	a lotus
105207	salilanidhi	NOUN	m	the ocean; a kind of metre
105221	salilarāśi	NOUN	m	the ocean; any piece of water
105222	salilavat	ADJ	adj	provided with water
221523	salīlagajagāmin	NOUN	m	name of a Buddha
226522	samabhibhū	VERB	1. P.	
165119	samabhihṛ	VERB	1.P.	to seize upon or take together; to seize; to take; to take out
165082	samabhijan	VERB	1.P.,1.Ā.,4.Ā.	to spring up together; to arise
176957	samabhimantray	VERB	Denom.P.,Denom.Ā.	
223710	samabhimṛś	VERB	6.P.,1.P.,4.P.,6.Ā.	to touch together (with a formula)
212575	samabhipraśaṃs	VERB	1.P.,1.Ā.,2.Ā.	
199198	samabhiprepsu	ADJ	adj	desirous
165093	samabhipīḍay	VERB	10.P.	to squeeze together; to crush
165102	samabhiruh	VERB	1.P.	to grow up together; to ascend
201460	samabhispṛś	VERB	6.Ā.,6.P.	
209449	samabhisṛp	VERB	1.P.,1.Ā.	
165084	samabhitarjay	VERB	10.P.	to threaten or menace greatly; to abuse; to blame; to scold
29518	samabhitas	ADV	ind	towards; to (acc.)
165110	samabhivyāhṛ	VERB	1.P.	to mention together; to bring together; to associate together
203646	samabhivyāp	VERB	1.P.,5.Ā.,4.P.,5.P.	to permeate
210076	samabhivāhay	VERB	10.P.,10.Ā.	
165105	samabhivāñch	VERB	1.P.	to long for; to be eager for
165106	samabhivīkṣ	VERB	1.Ā.	to perceive; to become aware of (acc.)
215021	samabhiṣecay	VERB	10.P.,10.Ā.	
165114	samabhiṣic	VERB	6.P.	to sprinkle down upon; to wet; to anoint; to consecrate
29533	samabhiṣyandin	ADJ	adj	causing hypertrophy
165115	samabhiṣṭu	VERB	2.P.	to praise highly; to extol
165122	samabhyatikram	VERB	1.P.	to come upon or into; to enter into
29547	samabhyuddharaṇa	NOUN	n	drawing out; rescuing
165134	samabhyuddhṛ	VERB	1.P.,2.P.,1.Ā.	to draw out; to extract; to draw out of danger or distress; to rescue; to raise; to promote further
212384	samabhyudīr	VERB	2.Ā.	
165132	samabhyutthā	VERB	1.P.	to rise (said of a planet)
165130	samabhyādā	VERB	3.P.,3.Ā.,1.Ā.,1.P.,4.Ā.	to comprehend
29541	samabhyāsa	NOUN	m	practice; exercise; study
218364	samabhyūh	VERB	1.P.,1.Ā.	
208326	samabhīps	VERB	Desid.Ā.,Desid.P.	to wish; to desire
18466	samacitta	ADJ	adj	even-minded; possessing equanimity; equable; indifferent; having the thoughts directed to the same subject
29410	samadana	NOUN	n	conflict; strife
18491	samadeśa	NOUN	m	even ground
210182	samadhigama	NOUN	m	
29413	samadhikatara	ADJ	adj	more abundant; exceeding; excessive
218282	samadhiniṣṭhā	VERB	1.P.,1.Ā.	
226104	samadhiropay	VERB	10. Ā.	
165028	samadhisṛp	VERB	1.P.	to glide or slide along; to slip along
29424	samadhiṣṭhāna	NOUN	n	abiding; residing
199191	samadhyas	VERB	2.P.	
29427	samadhyayana	NOUN	n	going over or studying together; that which is gone over or repeated together; collective recitation (of a Veda)
175057	samadoṣatraya	NOUN	n	the tridoṣa in balance
220215	samadṛśa	NOUN	m	name of a king
18456	samagandhaka	NOUN	m	a perfume compounded of similar ingredients
175118	samagandhi	NOUN	m	the root of Andropogon Muricatus
199877	samahāratha	ADJ	adj	
29382	samaja	NOUN	m	name of Indra; a multitude of animals; a number of fools; [gramm.] verb sam-aj
29383	samaja	NOUN	n	a forest; wood
29362	samakṣatā	NOUN	f	visibility
29503	samandhakārīkṛta	ADJ	adj	made dark or inaccessible on all sides
216122	samantabhadraka	NOUN	n	
29471	samantagandha	NOUN	m	a kind of flower; name of a Devaputra
29496	samantara	NOUN	m	name of a people
171432	samanubhuj	VERB	7.Ā.,7.P.	
200141	samanubodhana	NOUN	n	
201109	samanubodhana	ADJ	adj	
223934	samanubrū	VERB	2.P.,2.Ā.	to recite
216900	samanudhāv	VERB	1.P.	to run after
165044	samanudiś	VERB	6.P.	to assign anything to anyone
165045	samanudru	VERB	1.P.	to follow
165036	samanugā	VERB	3.P.	to go after together; to follow quite closely; to follow
165037	samanugā	VERB	4.P.	to repeat in verse or metre
165033	samanukalpay	VERB	10.P.	to make any one (acc) attain to any state or condition (loc.)
165034	samanukram	VERB	1.P.	to go or pass through completely; to run through (acc.)
29445	samanukīrtana	NOUN	n	praising highly; high praise
172977	samanukṛṣ	VERB	4.P.,6.P.,1.P.,1.Ā.	
217245	samanumṛj	VERB	6.P.,2.Ā.,1.Ā.,2.P.,6.Ā.,1.P.	
210139	samanupraveśa	NOUN	m	
213143	samanupraveśay	VERB	10.P.,10.Ā.	
