gra_L	gra_key1	gra_key2	gra_hom	gra_pc	rv_occurrence_count	vedaweb_example_form	vedaweb_example_lemma	vedaweb_example_location	match_method
10739	hetu	hetu/		1680	1	hetóḥ	hetú-	10.34.2	vedaweb-id-link
10745	hez	hez		1681	1	héṣantam	√heṣ-	5.84.2	vedaweb-id-link
10746	hezakratu	heza/-kratu		1681	1	heṣákratavaḥ	heṣákratu-	3.26.5	vedaweb-id-link
10747	hezas	he/zas		1681	1	héṣasā	héṣas-	10.89.12	vedaweb-id-link
10748	hezasvat	he/zasvat		1681	1	héṣasvataḥ	héṣasvant-	6.3.3	vedaweb-id-link
10726	hfdaMsani	hfdaM-sa/ni		1678	1	hr̥daṁsániḥ	hr̥daṁsáni-	9.61.14	vedaweb-id-link
10728	hfdayAviD	hfdayA-vi/D		1679	1	hr̥dayāvídhaḥ	hr̥dayāvídh-	1.24.8	vedaweb-id-link
10729	hfdayya	hfdayya^		1679	1	hr̥dayyàyā	hr̥dayyà-	10.151.4	vedaweb-id-link
10732	hfdroga	hfd-roga/		1679	1	hr̥drogám	hr̥drogá-	1.50.11	vedaweb-id-link
10724	hftsuas	hftsu-a/s		1678	1	hr̥tsvásaḥ	hr̥tsvás-	1.84.16	vedaweb-id-link
10723	hfttas	hftta/s		1678	1	hr̥ttás	hr̥ttás	10.11.6	vedaweb-id-link
10648	hiN	hi/N		1665	1	híṅ	híṅ	1.164.28	vedaweb-id-link
10649	hiNkfRvat	hi/N-kfRva/t		1665	1	hiṅkr̥ṇvatī́	hiṅkr̥ṇvant-	1.164.27	vedaweb-id-link
10659	himavat	hima/vat		1666	1	himávantaḥ	himávant-	10.121.4	vedaweb-id-link
10661	himyA	himyA/		1666	1	himyā́	himyā́-	1.34.1	vedaweb-id-link
10655	hina	hina/		1665	1	hiná	hiná	6.48.2	vedaweb-id-link
10656	hinva	hinva/		1665	1	hinvásya	hinvá-	8.40.9	vedaweb-id-link
10709	hirImaSas	hirImaSa/s		1669	1	hirīmaśás	hirīmaśás	10.105.7	vedaweb-id-link
10708	hirImat	hi/rImat		1669	1	hírīmān	hírīmant-	10.105.7	vedaweb-id-link
10704	hiraRyAkza	hiraRyAkza/		1669	1	hiraṇyākṣáḥ	hiraṇyākṣá-	1.35.8	vedaweb-id-link
10698	hiraRyaSamya	hi/raRya-Samya		1668	1	híraṇyaśamyam	híraṇyaśamya-	1.35.4	vedaweb-id-link
10700	hiraRyaSfNga	hi/raRya-SfNga		1668	1	híraṇyaśr̥ṅgaḥ	híraṇyaśr̥ṅga-	1.163.9	vedaweb-id-link
10699	hiraRyaSipra	hi/raRya-Sipra		1668	1	híraṇyaśiprāḥ	híraṇyaśipra-	2.34.3	vedaweb-id-link
10683	hiraRyabAhu	hi/raRya-bAhu		1667	1	híraṇyabāhuḥ	híraṇyabāhu-	7.34.4	vedaweb-id-link
10668	hiraRyacakra	hi/raRya-cakra		1666	1	híraṇyacakrān	híraṇyacakra-	1.88.5	vedaweb-id-link
10672	hiraRyadanta	hi/raRya-danta		1666	1	híraṇyadantam	híraṇyadant-	5.2.3	vedaweb-id-link
10667	hiraRyagarBa	hiraRya-garBa/		1666	1	hiraṇyagarbháḥ	hiraṇyagarbhá-	10.121.1	vedaweb-id-link
10670	hiraRyajihva	hi/raRya-jihva		1666	1	híraṇyajihvaḥ	híraṇyajihva-	6.71.3	vedaweb-id-link
10669	hiraRyajit	hiraRya-ji/t		1666	1	hiraṇyajít	hiraṇyajít-	9.78.4	vedaweb-id-link
10664	hiraRyakarRa	hi/raRya-karRa		1666	1	híraṇyakarṇam	híraṇyakarṇa-	1.122.14	vedaweb-id-link
10665	hiraRyakeSa	hi/raRya-keSa		1666	1	híraṇyakeśaḥ	híraṇyakeśa-	1.79.1	vedaweb-id-link
10675	hiraRyanemi	hi/raRya-nemi		1667	1	hiraṇyanemayaḥ	hiraṇyanemi-	1.105.1	vedaweb-id-link
10679	hiraRyapAva	hiraRya-pAva/		1667	1	hiraṇyapāvā́ḥ	hiraṇyapāvá-	9.86.43	vedaweb-id-link
10676	hiraRyapakza	hi/raRya-pakza		1667	1	híraṇyapakṣam	híraṇyapakṣa-	10.123.6	vedaweb-id-link
10677	hiraRyaparRa	hi/raRya-parRa		1667	1	híraṇyaparṇāḥ	híraṇyaparṇa-	4.45.4	vedaweb-id-link
10680	hiraRyapiRqa	hiraRya-piRqa/		1667	1	hiraṇyapiṇḍā́n	hiraṇyapiṇḍá-	6.47.23	vedaweb-id-link
10682	hiraRyaprauga	hi/raRya-prauga		1667	1	híraṇyapra:ugam	híraṇyapra:uga-	1.35.5	vedaweb-id-link
10687	hiraRyaraTa	hiraRya-raTa/		1668	1	hiraṇyarathám	hiraṇyarathá-	1.30.16	vedaweb-id-link
10702	hiraRyastUpa	hi/raRya-stUpa		1669	1	híraṇyastūpaḥ	híraṇyastūpa-	10.149.5	vedaweb-id-link
10671	hiraRyatvac	hi/raRya-tvac		1666	1	híraṇyatvak	híraṇyatvac-	5.77.3	vedaweb-id-link
10695	hiraRyavASImat	hiraRyavASImat		1668	1	híraṇyavāśīmattama	hiraṇyavāśīmattama-	1.42.6	vedaweb-id-link
10697	hiraRyavI	hiraRya-vI/		1668	1	hiraṇyavī́nām	hiraṇyavī́-	8.65.10	vedaweb-id-link
10696	hiraRyavid	hiraRya-vi/d		1668	1	hiraṇyavít	hiraṇyavíd-	9.86.39	vedaweb-id-link
10685	hiraRyayA	hiraRyayA/		1668	1	hiraṇyayā́	hiraṇyayā́-	7.66.8	vedaweb-id-link
10710	hiruk	hi/ruk		1669	1	híruk	híruk	1.164.32	vedaweb-id-link
10652	hitAvat	hitA/vat		1665	1	hitā́vān	hitā́vant-	1.180.7	vedaweb-id-link
10654	hitvan	hi/tvan		1665	1	hítvā	hítvan-	9.97.45	vedaweb-id-link
10773	hlAdikAvat	hlA/dikAvat		1684	1	hlā́dikāvati	hlā́dikāvant-	10.16.14	vedaweb-id-link
10772	hlAdika	hlA/dika		1684	1	hlā́dike	hlā́dika-	10.16.14	vedaweb-id-link
10750	hotfmat	ho/tfmat		1682	1	hótr̥mantam	hótr̥mant-	10.41.2	vedaweb-id-link
10752	hotfzadana	hotf-za/dana		1682	1	hotr̥ṣádane	hotr̥ṣádana-	2.9.1	vedaweb-id-link
10754	hotravah	hotra-va/h		1682	1	hotravā́ham	hotravā́h-	5.26.7	vedaweb-id-link
10758	hotriya	hotri/ya		1683	1	hotríyam	hotríya-	1.83.2	vedaweb-id-link
10768	hrAdunIvft	hrAdunI-vf/t		1683	1	hrādunīvŕ̥taḥ	hrādunīvŕ̥t-	5.54.3	vedaweb-id-link
10767	hrAduni	hrAdu/ni		1683	1	hrādúnim	hrādúni-	1.32.13	vedaweb-id-link
10765	hradecakzus	hrade/-cakzus		1683	1	hradécakṣuḥ	hradécakṣus-	10.95.6	vedaweb-id-link
10714	hura	hura/		1671	1	hurás	hurás	4.3.13	vedaweb-id-link
10716	huruk	huru/k		1672	1	hurúk	hurúk	9.77.5	vedaweb-id-link
10717	huvany	huvany		1672	1	huvanyati	√huvany-	1.119.9	vedaweb-id-link
1756	iBya	i/Bya		0218	1	íbhyān	íbhya-	1.65.7	vedaweb-id-link
1703	iDmaBfti	iDma/-Bfti		0211	1	idhmábhr̥tiḥ	idhmábhr̥ti-	6.20.13	vedaweb-id-link
1819	ihehamAtf	ihe/ha-mAtf		0229	1	ihéhamātarā	ihéhamātar-	6.59.2	vedaweb-id-link
1677	ikzvAku	ikzvAku/		0201	1	ikṣvākúḥ	ikṣvākú-	10.60.4	vedaweb-id-link
1774	ilIbiSa	ilIbi/Sa		0220	1	ilībíśasya	ilībíśa-	1.33.12	vedaweb-id-link
1758	imaTA	ima/TA		0218	1	imáthā	imáthā	5.44.1	vedaweb-id-link
1752	inDanvan	i/nDanvan		0217	1	índhanvabhiḥ	índhanvan-	2.34.5	vedaweb-id-link
1740	indrAbrahmaRaspati	indrA-brahmaRaspati		0216	1	indrābrahmaṇaspatī	indrābrahmaṇaspati-	2.24.12	vedaweb-id-link
1734	indrAkutsa	indrA-kutsa		0216	1	índrākutsā	indrākutsa-	5.31.9	vedaweb-id-link
1741	indrAmarut	indrA-marut		0216	1	indrāmarutaḥ	indrāmarut-	2.29.3	vedaweb-id-link
1713	indradvizwa	i/ndra-dvizwa		0215	1	índradviṣṭām	índradviṣṭa-	9.73.5	vedaweb-id-link
1709	indragopA	i/ndra-gopA		0214	1	índragopāḥ	índragopā-	8.46.32	vedaweb-id-link
1733	indrahUti	i/ndra-hUti		0216	1	índrahūtim	índrahūti-	6.38.1	vedaweb-id-link
1732	indrahava	indra-hava/		0216	1	indrahavā́n	indrahavá-	9.96.1	vedaweb-id-link
1720	indramAdana	indra-mA/dana		0215	1	indramā́danāsaḥ	indramā́dana-	7.92.4	vedaweb-id-link
1714	indranAsatya	indra-nAsatya		0215	1	índranāsatyā	indranāsatya-	8.26.8	vedaweb-id-link
1716	indrapAtama	indra-pA/tama		0215	1	indrapā́tamaḥ	indrapā́tama-	9.99.3	vedaweb-id-link
1718	indrapIta	i/ndra-pIta		0215	1	índrapītam	índrapīta-	9.8.9	vedaweb-id-link
1719	indraprasUta	i/ndra-prasUta		0215	1	índraprasūtāḥ	índraprasūta-	10.66.2	vedaweb-id-link
1728	indrasaKi	i/ndra-saKi		0215	1	índrasakhā	índrasakhi-	7.34.24	vedaweb-id-link
1730	indrasenA	indra-senA/		0216	1	indrasenā́	indrasenā́-	10.102.2	vedaweb-id-link
1731	indrasvat	i/ndrasvat		0216	1	índrasvantam	índrasvant-	4.37.5	vedaweb-id-link
1725	indravAta	i/ndra-vAta		0215	1	índravātatamāḥ	índravātatama-	10.6.6	vedaweb-id-link
1721	indray	indray		0215	1	indrayante	√indray-	4.24.4	vedaweb-id-link
12174	iq	iq		1754	1	iláyata +	√il-	1.191.6	vedaweb-id-link
1769	irA	i/rA		0219	1	írā	írā-	5.83.4	vedaweb-id-link
1764	irajyu	i/rajyu/		0219	1	irajyavaḥ	irajyu-	10.93.3	vedaweb-id-link
1768	irasyA	irasyA/		0219	1	irasyā́	irasyā́-	5.40.7	vedaweb-id-link
1772	irin	i/rin		0220	1	írī	írin-	5.87.3	vedaweb-id-link
1689	itTam	itTa/m		0204	1	itthám	itthám	8.70.14	vedaweb-id-link
1694	itvara	itvara/		0205	1	itvarám	itvará-	10.88.4	vedaweb-id-link
1680	iwatas	iwa/tas		0202	1	iṭátas	iṭát-	10.171.1	vedaweb-id-link
1760	iyakzu	iyakzu/		0219	1	iyakṣáve	iyakṣú-	10.4.1	vedaweb-id-link
1802	izUy	izUy		0228	1	iṣūyaté	√iṣūy-	1.128.4	vedaweb-id-link
1788	izaHstut	izaH-stu/t		0226	1	iṣastútaḥ	iṣastút-	5.50.5	vedaweb-id-link
1781	izaRi	iza/Ri		0226	1	iṣáṇi	iṣáṇi	2.2.9	vedaweb-id-link
1783	izaRyA	izaRyA/		0226	1	iṣaṇyáyā	iṣaṇyā́-	8.60.18	vedaweb-id-link
1786	izavat	iza/vat		0226	1	iṣávān	iṣávant-	1.129.6	vedaweb-id-link
1785	izayu	izayu/		0226	1	iṣayúḥ	iṣayú-	1.120.5	vedaweb-id-link
1789	izi	izi/		0226	1	iṣáye	iṣí-	6.52.15	vedaweb-id-link
1791	iziD	izi/D		0226	1	iṣídhaḥ	iṣídh-	6.63.7	vedaweb-id-link
1790	izitatvatA	izitatva/tA		0226	1	iṣitatvátā	iṣitatvátā-	10.132.2	vedaweb-id-link
1805	izkftAhAva	i/zkftAhAva		0228	1	íṣkr̥tāhāvam	íṣkr̥tāhāva-	10.101.6	vedaweb-id-link
1806	izkfti	i/zkfti		0228	1	íṣkr̥tiḥ	íṣkr̥ti-	10.97.9	vedaweb-id-link
1797	izuDyA	izuDyA/		0227	1	iṣudhyā́	iṣudhyā́-	1.122.1	vedaweb-id-link
1798	izuDyu	izuDyu/		0227	1	iṣudhyávaḥ	iṣudhyú-	5.41.6	vedaweb-id-link
1799	izubala	i/zu-bala		0227	1	íṣubalāḥ	íṣubala-	6.75.9	vedaweb-id-link
1794	izukft	izu-kf/t		0227	1	iṣukŕ̥tā	iṣukŕ̥t-	1.184.3	vedaweb-id-link
1813	izwASva	izwA/Sva		0228	1	iṣṭā́śvaḥ	iṣṭā́śva-	1.122.13	vedaweb-id-link
1812	izwApUrta	izwA-pUrta/		0228	1	iṣṭāpūrténa	iṣṭāpūrtá-	10.14.8	vedaweb-id-link
1810	izwaraSmi	izwa/-raSmi		0228	1	iṣṭáraśmiḥ	iṣṭáraśmi-	1.122.13	vedaweb-id-link
1811	izwavrata	izwa/-vrata		0228	1	iṣṭávratāḥ	iṣṭávrata-	3.59.9	vedaweb-id-link
1809	izwayAman	izwa/-yAman		0228	1	iṣṭáyāmā	iṣṭáyāman-	9.88.3	vedaweb-id-link
3468	jAgarUka	jAgarU/ka		0482	1	jāgarū́ke	jāgarū́ka-	3.54.7	vedaweb-id-link
3470	jAgratsvapna	jAgrat-svapna/		0482	1	jāgratsvapnáḥ	jāgratsvapná-	10.164.5	vedaweb-id-link
3482	jAmarya	jA/marya		0483	1	jā́maryeṇa	jā́marya-	4.3.9	vedaweb-id-link
3486	jAmivat	jAmiva/t		0484	1	jāmivát	jāmivánt-	10.23.7	vedaweb-id-link
3480	jAnu	jA/nu		0483	1	jā́nu	jā́nu-	10.15.6	vedaweb-id-link
3489	jAra	jA/ra		0485	1	jā́ram	jā́ra-	10.106.7	vedaweb-id-link
3491	jAray	jAray		0485	1	jārayā́yi	√jāray-	6.12.4	vedaweb-id-link
3492	jArayanmaKa	jAraya/n-maKa		0485	1	jārayánmakhaḥ	jārayánmakha-	10.172.2	vedaweb-id-link
3493	jAriRI	jAri/RI		0485	1	jāríṇī	jāríṇī-	10.34.5	vedaweb-id-link
3494	jArya	jArya^		0485	1	jāryàm	jāryà-	5.64.2	vedaweb-id-link
3476	jAtUBarman	jAtU/-Barman		0483	1	jātū́bharmā	jātū́bharman-	1.103.3	vedaweb-id-link
3477	jAtUzWira	jAtU/-zWira		0483	1	jātū́ṣṭhirasya	jātū́ṣṭhira-	2.13.11	vedaweb-id-link
3473	jAtavidyA	jAta/-vidyA/		0483	1	jātavidyā́m	jātavidyā́-	10.71.11	vedaweb-id-link
3475	jAtu	jA/tu		0483	1	jā́tu	jā́tu	10.27.11	vedaweb-id-link
3520	jImUta	jImU/ta		0491	1	jīmū́tasya	jīmū́ta-	6.75.1	vedaweb-id-link
3523	jIrADvara	jIrA/Dvara		0491	1	jīrā́dhvaram	jīrā́dhvara-	10.36.6	vedaweb-id-link
3528	jIvagfB	jIva-gf/B		0492	1	jīvagŕ̥bhaḥ	jīvagŕ̥bh-	10.97.11	vedaweb-id-link
3534	jIvaloka	jIva-loka/		0493	1	jīvalokám	jīvaloká-	10.18.8	vedaweb-id-link
3531	jIvapItasarga	jIva/pIta-sarga		0492	1	jīvápītasargaḥ	jīvápītasarga-	1.149.2	vedaweb-id-link
3532	jIvaputra	jIva/-putra		0493	1	jīváputrāḥ	jīváputra-	10.36.9	vedaweb-id-link
3533	jIvayAja	jIva-yAja/		0493	1	jīvayājám	jīvayājá-	1.31.15	vedaweb-id-link
3551	jUrRi	jU/rRi		0498	1	jū́rṇiḥ	jū́rṇi-	1.127.10	vedaweb-id-link
3552	jUrRin	jUrRi/n		0498	1	jūrṇínī	jūrṇín-	6.63.4	vedaweb-id-link
3553	jUrya	jU/rya		0499	1	jū́ryaḥ	jū́rya-	6.2.7	vedaweb-id-link
3573	jYAs	jYA/s		0502	1	jñāsáḥ	jñā́s-	1.109.1	vedaweb-id-link
3575	jYubAD	jYu-bA/D		0502	1	jñubā́dhaḥ	jñubā́dh-	6.1.6	vedaweb-id-link
3377	jaGni	ja/Gni		0464	1	jághniḥ	jághni-	9.61.20	vedaweb-id-link
3378	jaGri	ja/Gri		0464	1	jághriḥ	jághri-	1.162.15	vedaweb-id-link
3381	jaJJ	jaJJ		0464	1	jájjhatīḥ	√jajjh-	5.52.6	vedaweb-id-link
3368	jaMhas	jaMhas		0463	1	jáṁhaḥ	jáṁhas-	6.12.2	vedaweb-id-link
3387	jaQu	ja/Qu		0465	1	jáḷhavaḥ	jáḷhu-	8.61.11	vedaweb-id-link
3386	jaWala	ja/Wala		0465	1	jáṭhalasya	jáṭhala-	1.182.6	vedaweb-id-link
3385	jaWara	ja/Wara		0465	1	jáṭharasya	jáṭhara-	1.112.17	vedaweb-id-link
3382	jaYj	jaYj		0464	1	jáñjatī	jáñjatī-	1.168.7	vedaweb-id-link
3383	jaYjaRABavat	jaYjaRA-Ba/vat		0464	1	jañjaṇābhávan	jañjaṇābhávant-	8.43.8	vedaweb-id-link
3418	jabAru	ja/bAru		0477	1	jábāru	jábāru-	4.5.7	vedaweb-id-link
3372	jagatpA	jagat-pA/		0464	1	jagatpaú	jagatpā́-	8.9.11	vedaweb-id-link
3373	jaguri	ja/guri		0464	1	jáguriḥ	jáguri-	10.108.1	vedaweb-id-link
3370	jakz	jakz	2	0463	1	jákṣataḥ	√jakṣ- 2	1.33.7	vedaweb-id-link
3424	jamBasuta	ja/mBa-suta		0478	1	jámbhasutam	jámbhasuta-	8.91.2	vedaweb-id-link
3421	jamadagnidatta	jama/dagni-datta		0477	1	jamádagnidattā	jamádagnidatta-	3.53.15	vedaweb-id-link
3399	janAzah	janA-za/h		0474	1	janāṣā́ṭ	janāṣáh-	1.54.11	vedaweb-id-link
3394	janaBakza	jana-Bakza/		0474	1	janabhakṣáḥ	janabhakṣá-	2.21.3	vedaweb-id-link
3391	janaMsaha	janaM-saha/		0474	1	janaṁsaháḥ	janaṁsahá-	2.21.3	vedaweb-id-link
3397	janaSrI	jana-SrI/		0474	1	janaśríyam	janaśrī́-	6.55.6	vedaweb-id-link
3393	janapAna	jana-pA/na		0474	1	janapā́nam	janapā́na-	9.110.5	vedaweb-id-link
3396	janarAjan	jana-rA/jan		0474	1	janarā́jñaḥ	janarā́jan-	1.53.9	vedaweb-id-link
3398	janas	ja/nas		0474	1	jánasī	jánas-	2.2.4	vedaweb-id-link
3395	janayopana	jana-yo/pana		0474	1	janayópanaḥ	janayópana-	10.86.22	vedaweb-id-link
3409	janiDA	jani-DA/		0475	1	janidhā́ḥ	janidhā́-	10.29.5	vedaweb-id-link
3408	janidA	jani-dA/		0475	1	janidā́m	janidā́-	4.17.16	vedaweb-id-link
3406	janitva	janitva/		0475	1	janitvám	janitvá-	10.18.8	vedaweb-id-link
3407	janitvana	janitvana/		0475	1	janitvanā́ya	janitvaná-	8.2.42	vedaweb-id-link
3415	jantva	ja/ntva		0476	1	jántvam	jántva-	8.89.6	vedaweb-id-link
3443	jarAboDa	jarA-boDa		0480	1	járābodha	jarābodha-	1.27.10	vedaweb-id-link
3448	jarBari	jarBa/ri		0481	1	jarbhárī	jarbhári-	10.106.6	vedaweb-id-link
3434	jaraRiprA	jaraRi-prA/		0480	1	jaraṇiprā́ḥ	jaraṇiprā́-	10.100.12	vedaweb-id-link
3435	jaraRyA	jaraRyA/		0480	1	jaraṇyáyā	jaraṇyā́-	1.119.7	vedaweb-id-link
3436	jaraRyu	jaraRyu/		0480	1	jaraṇyúḥ	jaraṇyú-	10.61.23	vedaweb-id-link
3438	jaradviz	jara-dvi/z		0480	1	jaradvíṣam	jaradvíṣ-	5.8.2	vedaweb-id-link
3463	jasvan	ja/svan		0482	1	jásvane	jásvan-	6.44.11	vedaweb-id-link
3388	jatru	jatru/		0465	1	jatrúbhyaḥ	jatrú-	8.1.12	vedaweb-id-link
3456	javin	javi/n		0481	1	javínībhiḥ	javín-	2.15.6	vedaweb-id-link
3560	jeman	je/man		0499	1	jémanā	jéman-	10.106.6	vedaweb-id-link
3507	jiGatnu	jiGatnu/		0488	1	jighatnúḥ	jighatnú-	2.30.9	vedaweb-id-link
3505	jigIzu	jigIzu/		0488	1	jigīṣúḥ	jigīṣú-	2.38.6	vedaweb-id-link
3503	jigarti	ji/garti		0488	1	jígartim	jígarti-	5.29.4	vedaweb-id-link
3506	jigyu	jigyu/		0488	1	jigyúbhiḥ	jigyú-	1.101.6	vedaweb-id-link
3516	jihmaSI	jihma-SI/		0490	1	jihmaśyè	jihmaśī́-	1.113.5	vedaweb-id-link
3508	jiti	ji/ti		0488	1	jítim	jíti-	10.53.11	vedaweb-id-link
3579	jmAy	jmAy		0502	1	jmāyántam	√jmāy-	8.68.3	vedaweb-id-link
3564	jogU	jo/gU		0500	1	jóguvām	jógū-	10.53.6	vedaweb-id-link
3566	jozavAka	joza-vAka/		0500	1	joṣavākám	joṣavāká-	6.59.4	vedaweb-id-link
3568	jozwf	jozwf/		0500	1	joṣṭā́raḥ	joṣṭár-	4.41.9	vedaweb-id-link
3569	jozya	jo/zya		0500	1	jóṣyā	jóṣya-	1.173.8	vedaweb-id-link
3603	jri	jri		0506	1	jrayati	√jri-	9.71.5	vedaweb-id-link
3538	jugurvaRi	jugurva/Ri		0493	1	jugurváṇī	jugurváṇi-	1.142.8	vedaweb-id-link
3546	juhvAsya	juhvA^sya		0497	1	juhvā̀syaḥ	juhvā̀sya-	1.12.6	vedaweb-id-link
3540	juvas	ju/vas		0493	1	júvaḥ	júvas-	9.65.18	vedaweb-id-link
3585	jyAvAja	jyA/-vAja		0503	1	jyā̀vājam	jyā̀vāja-	3.53.24	vedaweb-id-link
3589	jyezWatAti	jyezWa/tAti		0503	1	jyeṣṭḥátātim	jyeṣṭḥátāti-	5.44.1	vedaweb-id-link
3594	jyotiranIka	jyo/tir-anIka		0504	1	jyótiranīkaḥ	jyótiranīka-	7.35.4	vedaweb-id-link
3595	jyotirjarAyu	jyo/tir-jarAyu		0504	1	jyótirjarāyuḥ	jyótirjarāyu-	10.123.1	vedaweb-id-link
2513	kARa	kA/Ra		0322	1	kā́ṇe	kāṇa-	10.155.1	vedaweb-id-link
2514	kARuka	kARuka/		0322	1	kāṇukā́	kāṇuká-	8.77.4	vedaweb-id-link
2516	kARvAyana	kARvAyana		0322	1	kāṇvāyanāḥ	kāṇvāyana-	8.55.4	vedaweb-id-link
2511	kAcitkara	kAcitkara/		0322	1	kācitkarám	kācitkará-	10.86.13	vedaweb-id-link
2509	kAkambIra	kAkambI/ra		0321	1	kākambī́ram	kākambī́ra-	6.48.17	vedaweb-id-link
2539	kAla	kAla/		0324	1	kālé	kālá-	10.42.9	vedaweb-id-link
2523	kAmakAti	kA/ma-kAti		0323	1	kā́makātayaḥ	kā́makāti-	8.92.14	vedaweb-id-link
2525	kAmamUta	kAma-mUta		0323	1	kā́mamūtā	kā́mamūta-	10.10.11	vedaweb-id-link
2524	kAmapra	kAma-pra/		0323	1	kāmapréṇa	kāmaprá-	1.158.2	vedaweb-id-link
2519	kApA	kA/pA		0322	1	kā́payā	kā́pā-	10.40.3	vedaweb-id-link
2531	kArADunI	kA/rADunI		0323	1	kā́rādhunī	kā́rādhunī-	1.180.8	vedaweb-id-link
2537	kArmAra	kArmAra/		0324	1	kārmāráḥ	kārmārá-	9.112.2	vedaweb-id-link
2535	kArotara	kArotara/		0324	1	kārotarā́t	kārotará-	1.116.7	vedaweb-id-link
2536	kArpARa	kArpARa/		0324	1	kārpāṇé	kārpāṇá-	10.22.10	vedaweb-id-link
2512	kAwa	kAwa/		0322	1	kāṭé	kāṭá-	1.106.6	vedaweb-id-link
2569	kIdfS	kIdf/S		0327	1	kīdŕ̥ṅ	kīdŕ̥ś-	10.108.3	vedaweb-id-link
2568	kIja	kI/ja		0327	1	kī́jaḥ	kī́ja-	8.66.3	vedaweb-id-link
2567	kIkasA	kI/kasA		0327	1	kī́kasābhyaḥ	kī́kasā-	10.163.2	vedaweb-id-link
2566	kIkawa	kI/kawa		0327	1	kī́kaṭeṣu	kī́kaṭa-	3.53.14	vedaweb-id-link
2579	kIlAlapA	kIlAla-pA/		0327	1	kīlālapé	kīlālapā́-	10.91.14	vedaweb-id-link
2571	kInASa	kInA/Sa		0327	1	kīnā́śāḥ	kīnā́śa-	4.57.8	vedaweb-id-link
2570	kInAra	kInA/ra		0327	1	kīnā́rā	kīnā́ra-	10.106.10	vedaweb-id-link
2574	kIricodana	kIri-co/dana		0327	1	kīricódanam	kīricódana-	6.45.19	vedaweb-id-link
2576	kIrti	kIrti/		0327	1	kīrtím	kīrtí-	10.54.1	vedaweb-id-link
2580	kIvat	kI/vat		0328	1	kī́vataḥ	kī́vant-	3.30.17	vedaweb-id-link
2727	kOSika	kOSika/		0353	1	kauśika	kauśika-	1.10.11	vedaweb-id-link
2726	kOlitara	kOlitara/		0353	1	kaulitarám	kaulitará-	4.30.14	vedaweb-id-link
2725	kOrayARa	kO/rayARa		0353	1	kaúrayāṇaḥ	kaúrayāṇa-	8.3.21	vedaweb-id-link
2636	kUcakra	kU/cakra		0331	1	kū́cakreṇa	kū́cakra-	10.102.11	vedaweb-id-link
2638	kUcidarTin	kUcid-arTi/n		0332	1	kūcidarthínam	kūcidarthín-	4.7.6	vedaweb-id-link
2644	kUla	kU/la		0332	1	kū́lāt	kū́la-	8.47.11	vedaweb-id-link
2641	kUpa	kU/pa		0332	1	kū́pe	kū́pa-	1.105.17	vedaweb-id-link
2640	kUq	kUq		0332	1	kūḷayātaḥ	√kūḍ-	8.26.10	vedaweb-id-link
2639	kUwa	kU/wa		0332	1	kúṭasya	kúṭa-	1.46.4	vedaweb-id-link
2407	kaDapriya	kaDa-priya		0311	1	kadhapriye	kadhapriya-	1.30.20	vedaweb-id-link
2389	kaRUkay	kaRUkay		0310	1	kaṇūkayántīḥ	√kaṇūkay-	10.132.7	vedaweb-id-link
2393	kaRvahotf	ka/Rva-hotf		0310	1	káṇvahotā	káṇvahotar-	5.41.4	vedaweb-id-link
2391	kaRvamat	ka/Rvamat		0310	1	káṇvamantam	káṇvamant-	8.2.22	vedaweb-id-link
2392	kaRvasaKi	ka/Rva-saKi		0310	1	káṇvasakhā	káṇvasakhi-	10.115.5	vedaweb-id-link
2503	kaSIkA	kaSIkA/		0321	1	kaśīkā́	kaśīkā́-	1.126.6	vedaweb-id-link
2500	kaSaplaka	kaSa-plaka/		0320	1	kaśaplakaú	kaśaplaká-	8.33.19	vedaweb-id-link
2505	kaSojU	kaSo-jU/		0321	1	kaśojúvam	kaśojū́-	1.112.14	vedaweb-id-link
2504	kaSu	kaSu/		0321	1	kaśúḥ	kaśú-	8.5.37	vedaweb-id-link
2506	kaSyapa	kaSya/pa		0321	1	káśyapa	kaśyapa-	9.114.2	vedaweb-id-link
2427	kabanDin	kabanDi/n		0313	1	kabandhínaḥ	kabandhín-	5.54.8	vedaweb-id-link
2404	kadrU	kadrU/		0311	1	kadrúvaḥ	kadrū́-	8.45.26	vedaweb-id-link
2405	kadriac	kadria/c		0311	1	kadrī́cī	kadryáñc-	1.164.17	vedaweb-id-link
2374	kakardu	kaka/rdu		0308a	1	kakárdave	kakárdu-	10.102.6	vedaweb-id-link
2376	kakud	kaku/d		0308a	1	kakút	kakúd-	8.44.16	vedaweb-id-link
2475	kalA	kalA/		0317	1	kalā́m	kalā́-	8.47.17	vedaweb-id-link
2480	kalmalIkin	kalmalIki/n		0318	1	kalmalīkínam	kalmalīkín-	2.33.8	vedaweb-id-link
2478	kalpa	ka/lpa		0318	1	kálpeṣu	kálpa-	9.9.7	vedaweb-id-link
2431	kamadyU	kamadyU/		0314	1	kamadyúvam	kamadyū́-	10.65.12	vedaweb-id-link
2412	kanizWa	kanizWa/		0312	1	kaniṣṭháḥ	kaniṣṭhá-	4.33.5	vedaweb-id-link
2416	kanyanA	kanya/nA		0313	1	kanyánām	kanyánā-	8.35.5	vedaweb-id-link
2418	kapanA	kapanA/		0313	1	kapanā́	kapanā́-	5.54.6	vedaweb-id-link
