grammar_id	nongrammar_locus	link_type	source_dataset	date
id_gra:3603	vedaweb:668bbf5c1e18769f3d9aafc3:9.71.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3538	vedaweb:668bbf5c1e18769f3d9aafc3:1.142.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3546	vedaweb:668bbf5c1e18769f3d9aafc3:1.12.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3540	vedaweb:668bbf5c1e18769f3d9aafc3:9.65.18	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3585	vedaweb:668bbf5c1e18769f3d9aafc3:3.53.24	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3589	vedaweb:668bbf5c1e18769f3d9aafc3:5.44.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3594	vedaweb:668bbf5c1e18769f3d9aafc3:7.35.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:3595	vedaweb:668bbf5c1e18769f3d9aafc3:10.123.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2513	vedaweb:668bbf5c1e18769f3d9aafc3:10.155.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2514	vedaweb:668bbf5c1e18769f3d9aafc3:8.77.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2516	vedaweb:668bbf5c1e18769f3d9aafc3:8.55.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2511	vedaweb:668bbf5c1e18769f3d9aafc3:10.86.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2509	vedaweb:668bbf5c1e18769f3d9aafc3:6.48.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2539	vedaweb:668bbf5c1e18769f3d9aafc3:10.42.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2523	vedaweb:668bbf5c1e18769f3d9aafc3:8.92.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2525	vedaweb:668bbf5c1e18769f3d9aafc3:10.10.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2524	vedaweb:668bbf5c1e18769f3d9aafc3:1.158.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2519	vedaweb:668bbf5c1e18769f3d9aafc3:10.40.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2531	vedaweb:668bbf5c1e18769f3d9aafc3:1.180.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2537	vedaweb:668bbf5c1e18769f3d9aafc3:9.112.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2535	vedaweb:668bbf5c1e18769f3d9aafc3:1.116.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2536	vedaweb:668bbf5c1e18769f3d9aafc3:10.22.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2512	vedaweb:668bbf5c1e18769f3d9aafc3:1.106.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2569	vedaweb:668bbf5c1e18769f3d9aafc3:10.108.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2568	vedaweb:668bbf5c1e18769f3d9aafc3:8.66.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2567	vedaweb:668bbf5c1e18769f3d9aafc3:10.163.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2566	vedaweb:668bbf5c1e18769f3d9aafc3:3.53.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2579	vedaweb:668bbf5c1e18769f3d9aafc3:10.91.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2571	vedaweb:668bbf5c1e18769f3d9aafc3:4.57.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2570	vedaweb:668bbf5c1e18769f3d9aafc3:10.106.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2574	vedaweb:668bbf5c1e18769f3d9aafc3:6.45.19	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2576	vedaweb:668bbf5c1e18769f3d9aafc3:10.54.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2580	vedaweb:668bbf5c1e18769f3d9aafc3:3.30.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2727	vedaweb:668bbf5c1e18769f3d9aafc3:1.10.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2726	vedaweb:668bbf5c1e18769f3d9aafc3:4.30.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2725	vedaweb:668bbf5c1e18769f3d9aafc3:8.3.21	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2636	vedaweb:668bbf5c1e18769f3d9aafc3:10.102.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2638	vedaweb:668bbf5c1e18769f3d9aafc3:4.7.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2644	vedaweb:668bbf5c1e18769f3d9aafc3:8.47.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2641	vedaweb:668bbf5c1e18769f3d9aafc3:1.105.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2640	vedaweb:668bbf5c1e18769f3d9aafc3:8.26.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2639	vedaweb:668bbf5c1e18769f3d9aafc3:1.46.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2407	vedaweb:668bbf5c1e18769f3d9aafc3:1.30.20	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2389	vedaweb:668bbf5c1e18769f3d9aafc3:10.132.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2393	vedaweb:668bbf5c1e18769f3d9aafc3:5.41.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2391	vedaweb:668bbf5c1e18769f3d9aafc3:8.2.22	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2392	vedaweb:668bbf5c1e18769f3d9aafc3:10.115.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2503	vedaweb:668bbf5c1e18769f3d9aafc3:1.126.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2500	vedaweb:668bbf5c1e18769f3d9aafc3:8.33.19	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2505	vedaweb:668bbf5c1e18769f3d9aafc3:1.112.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2504	vedaweb:668bbf5c1e18769f3d9aafc3:8.5.37	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2506	vedaweb:668bbf5c1e18769f3d9aafc3:9.114.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2427	vedaweb:668bbf5c1e18769f3d9aafc3:5.54.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2404	vedaweb:668bbf5c1e18769f3d9aafc3:8.45.26	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2405	vedaweb:668bbf5c1e18769f3d9aafc3:1.164.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2374	vedaweb:668bbf5c1e18769f3d9aafc3:10.102.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2376	vedaweb:668bbf5c1e18769f3d9aafc3:8.44.16	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2475	vedaweb:668bbf5c1e18769f3d9aafc3:8.47.17	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2480	vedaweb:668bbf5c1e18769f3d9aafc3:2.33.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2478	vedaweb:668bbf5c1e18769f3d9aafc3:9.9.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2431	vedaweb:668bbf5c1e18769f3d9aafc3:10.65.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2412	vedaweb:668bbf5c1e18769f3d9aafc3:4.33.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2416	vedaweb:668bbf5c1e18769f3d9aafc3:8.35.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2418	vedaweb:668bbf5c1e18769f3d9aafc3:5.54.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2421	vedaweb:668bbf5c1e18769f3d9aafc3:10.86.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2422	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.16	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2458	vedaweb:668bbf5c1e18769f3d9aafc3:8.78.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2455	vedaweb:668bbf5c1e18769f3d9aafc3:8.70.15	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2457	vedaweb:668bbf5c1e18769f3d9aafc3:10.71.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2456	vedaweb:668bbf5c1e18769f3d9aafc3:2.24.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2469	vedaweb:668bbf5c1e18769f3d9aafc3:6.24.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2450	vedaweb:668bbf5c1e18769f3d9aafc3:4.30.24	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2440	vedaweb:668bbf5c1e18769f3d9aafc3:1.119.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2438	vedaweb:668bbf5c1e18769f3d9aafc3:1.53.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2439	vedaweb:668bbf5c1e18769f3d9aafc3:10.48.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2443	vedaweb:668bbf5c1e18769f3d9aafc3:6.56.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2445	vedaweb:668bbf5c1e18769f3d9aafc3:4.19.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2447	vedaweb:668bbf5c1e18769f3d9aafc3:7.97.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2451	vedaweb:668bbf5c1e18769f3d9aafc3:1.112.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2452	vedaweb:668bbf5c1e18769f3d9aafc3:2.43.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2467	vedaweb:668bbf5c1e18769f3d9aafc3:10.72.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2466	vedaweb:668bbf5c1e18769f3d9aafc3:10.80.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2449	vedaweb:668bbf5c1e18769f3d9aafc3:1.100.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2507	vedaweb:668bbf5c1e18769f3d9aafc3:1.117.24	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2397	vedaweb:668bbf5c1e18769f3d9aafc3:10.61.18	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2399	vedaweb:668bbf5c1e18769f3d9aafc3:5.32.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2487	vedaweb:668bbf5c1e18769f3d9aafc3:10.107.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2488	vedaweb:668bbf5c1e18769f3d9aafc3:5.34.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2484	vedaweb:668bbf5c1e18769f3d9aafc3:7.32.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2486	vedaweb:668bbf5c1e18769f3d9aafc3:7.18.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2491	vedaweb:668bbf5c1e18769f3d9aafc3:3.12.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2494	vedaweb:668bbf5c1e18769f3d9aafc3:5.1.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2492	vedaweb:668bbf5c1e18769f3d9aafc3:10.124.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2495	vedaweb:668bbf5c1e18769f3d9aafc3:8.63.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2499	vedaweb:668bbf5c1e18769f3d9aafc3:1.96.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2388	vedaweb:668bbf5c1e18769f3d9aafc3:10.85.34	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2718	vedaweb:668bbf5c1e18769f3d9aafc3:10.105.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2710	vedaweb:668bbf5c1e18769f3d9aafc3:10.44.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2711	vedaweb:668bbf5c1e18769f3d9aafc3:10.44.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2707	vedaweb:668bbf5c1e18769f3d9aafc3:5.38.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2706	vedaweb:668bbf5c1e18769f3d9aafc3:1.104.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2715	vedaweb:668bbf5c1e18769f3d9aafc3:10.117.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2716	vedaweb:668bbf5c1e18769f3d9aafc3:10.117.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2713	vedaweb:668bbf5c1e18769f3d9aafc3:6.54.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2649	vedaweb:668bbf5c1e18769f3d9aafc3:10.52.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2650	vedaweb:668bbf5c1e18769f3d9aafc3:6.75.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2668	vedaweb:668bbf5c1e18769f3d9aafc3:4.5.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2669	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2682	vedaweb:668bbf5c1e18769f3d9aafc3:1.126.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2683	vedaweb:668bbf5c1e18769f3d9aafc3:7.18.23	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2648	vedaweb:668bbf5c1e18769f3d9aafc3:1.29.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2679	vedaweb:668bbf5c1e18769f3d9aafc3:10.28.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2673	vedaweb:668bbf5c1e18769f3d9aafc3:10.74.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2674	vedaweb:668bbf5c1e18769f3d9aafc3:10.99.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2675	vedaweb:668bbf5c1e18769f3d9aafc3:8.39.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2676	vedaweb:668bbf5c1e18769f3d9aafc3:10.20.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2652	vedaweb:668bbf5c1e18769f3d9aafc3:10.130.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2657	vedaweb:668bbf5c1e18769f3d9aafc3:2.35.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2655	vedaweb:668bbf5c1e18769f3d9aafc3:7.83.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2654	vedaweb:668bbf5c1e18769f3d9aafc3:8.31.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2659	vedaweb:668bbf5c1e18769f3d9aafc3:1.168.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2660	vedaweb:668bbf5c1e18769f3d9aafc3:8.90.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2704	vedaweb:668bbf5c1e18769f3d9aafc3:7.71.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2693	vedaweb:668bbf5c1e18769f3d9aafc3:1.101.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2694	vedaweb:668bbf5c1e18769f3d9aafc3:1.141.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2695	vedaweb:668bbf5c1e18769f3d9aafc3:7.8.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2696	vedaweb:668bbf5c1e18769f3d9aafc3:1.140.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2701	vedaweb:668bbf5c1e18769f3d9aafc3:1.140.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2699	vedaweb:668bbf5c1e18769f3d9aafc3:8.23.19	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2700	vedaweb:668bbf5c1e18769f3d9aafc3:2.4.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2697	vedaweb:668bbf5c1e18769f3d9aafc3:6.6.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2698	vedaweb:668bbf5c1e18769f3d9aafc3:2.20.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2685	vedaweb:668bbf5c1e18769f3d9aafc3:10.34.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2689	vedaweb:668bbf5c1e18769f3d9aafc3:9.71.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2688	vedaweb:668bbf5c1e18769f3d9aafc3:4.38.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2690	vedaweb:668bbf5c1e18769f3d9aafc3:7.82.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2547	vedaweb:668bbf5c1e18769f3d9aafc3:3.33.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2549	vedaweb:668bbf5c1e18769f3d9aafc3:10.97.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2562	vedaweb:668bbf5c1e18769f3d9aafc3:5.53.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2563	vedaweb:668bbf5c1e18769f3d9aafc3:5.34.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2564	vedaweb:668bbf5c1e18769f3d9aafc3:10.71.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2554	vedaweb:668bbf5c1e18769f3d9aafc3:4.35.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2565	vedaweb:668bbf5c1e18769f3d9aafc3:10.52.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2556	vedaweb:668bbf5c1e18769f3d9aafc3:10.16.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2769	vedaweb:668bbf5c1e18769f3d9aafc3:6.46.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2724	vedaweb:668bbf5c1e18769f3d9aafc3:6.47.22	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2721	vedaweb:668bbf5c1e18769f3d9aafc3:7.104.22	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2722	vedaweb:668bbf5c1e18769f3d9aafc3:1.171.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2756	vedaweb:668bbf5c1e18769f3d9aafc3:4.24.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2760	vedaweb:668bbf5c1e18769f3d9aafc3:9.20.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2761	vedaweb:668bbf5c1e18769f3d9aafc3:10.3.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2728	vedaweb:668bbf5c1e18769f3d9aafc3:8.76.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2738	vedaweb:668bbf5c1e18769f3d9aafc3:10.100.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2739	vedaweb:668bbf5c1e18769f3d9aafc3:7.42.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2731	vedaweb:668bbf5c1e18769f3d9aafc3:10.100.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2735	vedaweb:668bbf5c1e18769f3d9aafc3:5.33.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2745	vedaweb:668bbf5c1e18769f3d9aafc3:5.44.9	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2747	vedaweb:668bbf5c1e18769f3d9aafc3:10.87.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2751	vedaweb:668bbf5c1e18769f3d9aafc3:10.16.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2755	vedaweb:668bbf5c1e18769f3d9aafc3:1.166.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2767	vedaweb:668bbf5c1e18769f3d9aafc3:10.27.18	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2768	vedaweb:668bbf5c1e18769f3d9aafc3:10.28.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2764	vedaweb:668bbf5c1e18769f3d9aafc3:7.56.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2601	vedaweb:668bbf5c1e18769f3d9aafc3:5.52.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2586	vedaweb:668bbf5c1e18769f3d9aafc3:3.30.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2588	vedaweb:668bbf5c1e18769f3d9aafc3:8.17.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2589	vedaweb:668bbf5c1e18769f3d9aafc3:1.29.6	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2627	vedaweb:668bbf5c1e18769f3d9aafc3:1.191.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2634	vedaweb:668bbf5c1e18769f3d9aafc3:8.24.30	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2618	vedaweb:668bbf5c1e18769f3d9aafc3:7.50.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2619	vedaweb:668bbf5c1e18769f3d9aafc3:6.15.16	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2622	vedaweb:668bbf5c1e18769f3d9aafc3:7.50.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2616	vedaweb:668bbf5c1e18769f3d9aafc3:10.179.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2621	vedaweb:668bbf5c1e18769f3d9aafc3:1.104.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2605	vedaweb:668bbf5c1e18769f3d9aafc3:10.34.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2606	vedaweb:668bbf5c1e18769f3d9aafc3:8.31.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2608	vedaweb:668bbf5c1e18769f3d9aafc3:1.191.14	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2597	vedaweb:668bbf5c1e18769f3d9aafc3:10.136.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2599	vedaweb:668bbf5c1e18769f3d9aafc3:1.140.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2611	vedaweb:668bbf5c1e18769f3d9aafc3:10.85.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2613	vedaweb:668bbf5c1e18769f3d9aafc3:8.4.19	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2593	vedaweb:668bbf5c1e18769f3d9aafc3:10.105.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2594	vedaweb:668bbf5c1e18769f3d9aafc3:10.105.11	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2595	vedaweb:668bbf5c1e18769f3d9aafc3:4.16.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2624	vedaweb:668bbf5c1e18769f3d9aafc3:6.45.24	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2585	vedaweb:668bbf5c1e18769f3d9aafc3:10.102.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2610	vedaweb:668bbf5c1e18769f3d9aafc3:1.174.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2629	vedaweb:668bbf5c1e18769f3d9aafc3:4.18.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2793	vedaweb:668bbf5c1e18769f3d9aafc3:6.6.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2830	vedaweb:668bbf5c1e18769f3d9aafc3:9.97.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2831	vedaweb:668bbf5c1e18769f3d9aafc3:6.2.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2832	vedaweb:668bbf5c1e18769f3d9aafc3:8.71.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2833	vedaweb:668bbf5c1e18769f3d9aafc3:1.112.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2809	vedaweb:668bbf5c1e18769f3d9aafc3:8.77.10	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2839	vedaweb:668bbf5c1e18769f3d9aafc3:2.39.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2838	vedaweb:668bbf5c1e18769f3d9aafc3:10.23.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2781	vedaweb:668bbf5c1e18769f3d9aafc3:4.53.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2772	vedaweb:668bbf5c1e18769f3d9aafc3:6.13.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2827	vedaweb:668bbf5c1e18769f3d9aafc3:10.94.12	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2829	vedaweb:668bbf5c1e18769f3d9aafc3:10.28.5	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2825	vedaweb:668bbf5c1e18769f3d9aafc3:4.38.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2821	vedaweb:668bbf5c1e18769f3d9aafc3:1.33.15	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2823	vedaweb:668bbf5c1e18769f3d9aafc3:7.19.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2804	vedaweb:668bbf5c1e18769f3d9aafc3:9.97.57	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2802	vedaweb:668bbf5c1e18769f3d9aafc3:4.40.4	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2806	vedaweb:668bbf5c1e18769f3d9aafc3:9.90.3	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2807	vedaweb:668bbf5c1e18769f3d9aafc3:7.46.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2797	vedaweb:668bbf5c1e18769f3d9aafc3:10.161.2	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2837	vedaweb:668bbf5c1e18769f3d9aafc3:10.103.1	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2834	vedaweb:668bbf5c1e18769f3d9aafc3:1.117.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2816	vedaweb:668bbf5c1e18769f3d9aafc3:5.41.13	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2813	vedaweb:668bbf5c1e18769f3d9aafc3:1.104.7	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2818	vedaweb:668bbf5c1e18769f3d9aafc3:1.84.8	translation-witness	grassmann_de_1876_1877	2026-07-11
id_gra:2841	vedaweb:668bbf5c1e18769f3d9aafc3:10.87.7	translation-witness	grassmann_de_1876_1877	2026-07-11
