anchor_type	anchor_id	anchor_key_slp1	target_locus	link_type	source_dataset	match_method	confidence	evidence_count	date
id-gra	gra:2895	ganDarvI	vedaweb:10.11.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2924	garBaDi	vedaweb:1.30.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2925	garBarasa	vedaweb:1.164.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2923	garBatva	vedaweb:1.6.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2926	garBin	vedaweb:3.29.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2917	gargara	vedaweb:8.69.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2920	gartAruh	vedaweb:1.124.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2919	gartasad	vedaweb:2.33.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2885	gatAsu	vedaweb:10.18.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2886	gati	vedaweb:5.64.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2930	gavaya	vedaweb:4.21.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2911	gayasADana	vedaweb:9.104.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3030	gehya	vedaweb:3.30.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3021	gfBItatAti	vedaweb:5.74.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3018	gfBa	vedaweb:7.21.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3015	gfDrayAtu	vedaweb:7.104.22:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3027	gfhameDIya	vedaweb:7.56.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3026	gfhameDa	vedaweb:7.59.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3025	gfhapatnI	vedaweb:10.85.26:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3028	gfhu	vedaweb:10.117.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3022	gfzwi	vedaweb:4.18.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2976	girAvfD	vedaweb:9.26.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2980	giriBraj	vedaweb:10.68.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2979	girijA	vedaweb:5.87.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2978	girikzit	vedaweb:1.154.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2984	girvaRasyu	vedaweb:10.111.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3123	glA	vedaweb:1.164.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3095	gnAspati	vedaweb:2.38.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3096	gnAspatnI	vedaweb:4.34.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3067	goBAj	vedaweb:10.97.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3052	goDAyas	vedaweb:10.67.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3039	goGna	vedaweb:1.114.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3034	goajana	vedaweb:7.33.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3066	gobanDu	vedaweb:8.20.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3048	godari	vedaweb:8.92.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3047	godatra	vedaweb:8.21.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3089	gohan	vedaweb:7.56.17:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3040	gojA	vedaweb:4.40.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3043	gojIra	vedaweb:9.110.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3038	gokAma	vedaweb:10.108.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3071	gomAtf	vedaweb:1.85.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3070	gomaya	vedaweb:10.62.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3053	gonyoGas	vedaweb:9.97.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3037	goopaSa	vedaweb:6.53.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3060	gopAjihva	vedaweb:3.38.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3062	gopAvat	vedaweb:7.60.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3064	gopITa	vedaweb:1.19.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3065	gopITya	vedaweb:10.95.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3058	gopavana	vedaweb:8.74.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3056	gopayatya	vedaweb:8.25.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3073	goraBasa	vedaweb:1.121.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3075	govapus	vedaweb:10.68.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3077	govindu	vedaweb:9.96.19:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3081	gozaRi	vedaweb:6.53.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3082	gozan	vedaweb:4.32.22:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3119	grAhi	vedaweb:10.161.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3120	grAhya	vedaweb:10.109.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3113	grAmajit	vedaweb:5.54.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3115	grAmya	vedaweb:10.90.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3116	grAvagrABa	vedaweb:1.162.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3118	grAvahasta	vedaweb:1.15.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3122	grIzma	vedaweb:10.90.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3100	graTin	vedaweb:7.6.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3110	graha	vedaweb:10.114.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3102	granTin	vedaweb:10.95.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3108	grasizWa	vedaweb:1.163.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2992	guNgU	vedaweb:2.32.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2991	guNgu	vedaweb:10.48.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2993	gudA	vedaweb:10.163.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:3000	guhadavadya	vedaweb:2.19.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2995	gur	vedaweb:1.167.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:2997	guzpita	vedaweb:8.40.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10542	hanizWa	vedaweb:6.37.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10554	harasvat	vedaweb:2.23.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10551	harayARa	vedaweb:8.25.22:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10563	hariDAyas	vedaweb:3.44.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10577	hariScandra	vedaweb:9.66.26:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10562	haridru	vedaweb:10.94.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10557	harijAta	vedaweb:10.96.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10568	harimBara	vedaweb:10.96.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10567	harimanyusAyaka	vedaweb:10.96.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10564	haripA	vedaweb:10.96.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10565	haripriya	vedaweb:3.41.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10561	haritvat	vedaweb:10.112.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10575	harivrata	vedaweb:3.3.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10570	hariyUpIyA	vedaweb:6.27.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10571	hariyoga	vedaweb:1.56.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10572	hariyojana	vedaweb:1.62.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10580	harizAS	vedaweb:10.94.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10583	harmiezWA	vedaweb:7.56.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10588	haryaSvaprasUta	vedaweb:3.30.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10591	harzumat	vedaweb:8.16.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10621	hasa	vedaweb:10.18.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10622	hasanA	vedaweb:9.112.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10624	haskAra	vedaweb:1.23.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10623	haskartf	vedaweb:4.7.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10625	haskfti	vedaweb:8.89.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10636	hasra	vedaweb:1.124.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10629	hastaGna	vedaweb:6.75.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10630	hastacyuta	vedaweb:9.11.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10631	hastacyuti	vedaweb:7.1.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10628	hastagrABa	vedaweb:10.18.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10633	hastavat	vedaweb:10.34.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10635	hastya	vedaweb:2.14.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10535	hatavfzan	vedaweb:4.17.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10537	hatnu	vedaweb:1.25.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10596	havanasyad	vedaweb:1.52.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10598	havirad	vedaweb:10.15.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10601	havirmaTi	vedaweb:7.104.21:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10602	havirvah	vedaweb:1.72.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10606	havizpA	vedaweb:10.15.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10605	havizpati	vedaweb:1.12.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10608	havizya	vedaweb:1.162.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10619	havyAd	vedaweb:7.34.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10742	heman	vedaweb:9.97.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10743	hemanta	vedaweb:10.161.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10744	hemyAvat	vedaweb:4.2.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10739	hetu	vedaweb:10.34.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10745	hez	vedaweb:5.84.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10746	hezakratu	vedaweb:3.26.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10747	hezas	vedaweb:10.89.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10748	hezasvat	vedaweb:6.3.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10726	hfdaMsani	vedaweb:9.61.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10728	hfdayAviD	vedaweb:1.24.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10729	hfdayya	vedaweb:10.151.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10732	hfdroga	vedaweb:1.50.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10724	hftsuas	vedaweb:1.84.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10723	hfttas	vedaweb:10.11.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10648	hiN	vedaweb:1.164.28:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10649	hiNkfRvat	vedaweb:1.164.27:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10659	himavat	vedaweb:10.121.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10661	himyA	vedaweb:1.34.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10655	hina	vedaweb:6.48.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
id-gra	gra:10656	hinva	vedaweb:8.40.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	1	08-07-2026
