Name:Date1:Date2:"Middle Date":"Total Stems":"Total nouns":"%Total nouns":"Total Adjectives":"%Total Adjectives":"Total indicatives":"%Total indicatives":"Total pronouns":"%Total pronouns":"Total Verbal forms":"%Total Verbal forms":"Middle stanza length":"Middle Verbal Position":"Total Verbal forms finite":"%Total Verbal forms fnfinite":"Total Verbal forms infinite":"%Total Verbal forms infinite":"Total Names Sg.":"%Total Names Sg":"Total Names Du.":"%Total Names Du.":"Total Names pl.":"%Total Names pl.":"Total pronouns Sg.":"%Total pronouns Sg.":"Total pronouns Du.":"%Total pronouns Du.":"Total pronouns Pl.":"%Total pronouns Pl.":"Total Names and Prn. Sg.":"%Total Names and Prn. Sg.":"Total Names and Prn. Du.":"%Total Names and Prn. Du.":"Total Names and Prn. Pl.":"%Total Names and Prn. Pl.":"SG. Nom.":"SG. Voc.":"SG. Acc.":"SG. Ins":"SG. Dat":"SG. Abl":"SG. Gen":"SG. Loc":"DU. Nom.":"DU. Voc.":"DU. Acc.":"DU. Ins":"DU. Dat":"DU. Abl":"DU. Gen":"DU. Loc":"PL. Nom.":"PL. Voc.":"PL. Acc.":"PL. Ins":"PL. Dat":"PL. Abl":"PL. Gen":"PL. Loc":"Total Composits":"Middle Composits count in stanza":"Middle MAX length of Composit":"Total sylables in the chapter":"Middle sylables in stanza":"Middle sylables in stem":"FF. Present Ind.":"FF. Pres. Potential":"FF. Pres. Imp.":"FF. Imperfect ind":"FF. Future Ind.":"FF. Future Cond.":"FF. Future. Ind. Peri.":"FF. Aorist Ind. Root.":"FF. Aorist Ind. Them.":"FF. Aorist Ind. Red.":"FF. Aorist Ind. S.":"FF. Aorist Ind. Is.":"FF. Aorist Ind. Sa.":"FF. Aorist Prec.":"FF. Perfect Ind.":"FF. Perfect Ind. Peri.":"FF. 17":"FF. 18":"FF. Past Passive Participle":"FF. Past Active Participle":"FF. Future passive particle":"FF. Infinitive":"FF. Absolutive":"FF. Present Passive":"FF. Pres. Sub.":"FF. Pres. Imperative Passive":"FF. Imperfect Ind. Passive ":"FF. Aorist Ind. Passive":"FF. Pres. Opt Passive":"FF. Aorist Jus.":"FF. 31":"FF.  Aorist Jus./Sub./Opt/Perf_Opt":"FF.  Aorist Imp.":"FF. 34?":"FF. Aorist Ind. Sis.":"FF. Perfect Sub":"FF.  Perfect Jus.":"FF.  Perfect Opt.":"FF.  Perfect Imp":"FF.  Present Jus.":"FF.  Plp. ind.":"FF.  Aorist Sub.":"IF.Present Ind.":"IF.Pres. Potential":"IF.Pres. Imp.":"IF.Imperfect ind":"IF.Future Ind.":"IF.Future Cond.":"IF.Future. Ind. Peri.":"IF.Aorist Ind. Root.":"IF.Aorist Ind. Them.":"IF.Aorist Ind. Red.":"IF.Aorist Ind. S.":"IF.Aorist Ind. Is.":"IF.Aorist Ind. Sa.":"IF.Aorist Prec.":"IF.Perfect Ind.":"IF.Perfect Ind. Peri.":IF.17:IF.18:"IF.Past Passive Participle":"IF.Past Active Participle":"IF.Future passive particle":IF.Infinitive:IF.Absolutive:"IF.Present Passive":"IF.Pres. Sub.":"IF.Pres. Imperative Passive":"IF.Imperfect Ind. Passive ":"IF.Aorist Ind. Passive":"IF.Pres. Opt Passive":"IF.Aorist Jus.":IF.31:"IF. Aorist Jus./Sub./Opt/Perf_Opt":"IF. Aorist Imp.":IF.34?:"IF.Aorist Ind. Sis.":"IF.Perfect Sub":"IF. Perfect Jus.":"IF. Perfect Opt.":"IF. Perfect Imp":"IF. Present Jus.":"IF. Plp. ind.":"IF. Aorist Sub.":"Finite Forms in Sg.":"%Finite Forms in Sg.":"Finite Forms in Du.":"%Finite Forms in Du.":"Finite Forms in Pl.":"%Finite Forms in Pl.":"Total finite forms person 1":"%Total finite forms person 1":"Total finite forms person 2":"%Total finite forms person 2":"Total finite forms person 3":"%Total finite forms person 3":"MAX Composite Length":"Total Letters":ai%:au%:a%:ā%:i%:ī%:u%:ū%:ṛ%:ṝ%:ḷ%:ḹ%:e%:o%:ṁ%:ḥ%:L.%:kh%:gh%:k%:g%:ṅ%:ṭh%:ḍh%:ṭ%:ḍ%:ṇ%:th%:dh%:t%:d%:n%:ch%:jh%:c%:j%:ñ%:ph%:p%:bh%:b%:m%:y%:r%:l%:v%:ṣ%:ś%:s%:h%:Author:
"Kātyāyanaśrautasūtra":-599:-399:-499:106:54:50.94%:7:6.60%:15:14.15%:10:9.43%:20:18.87%: 3.31: 2.94:11:55.00%:9:45.00%:40:93.02%:0:0%:3:6.98%:6:60.00%:1:10.00%:3:30.00%:46: 8.6792452830188680E+001:1: 1.8867924528301887E+000:6: 1.1320754716981133E+001:16:1:18:1:1:3:2:4:0:0:0:0:0:0:1:0:4:0:2:0:0:0:0:0:21:0.66:2.64:504:15.75:4.75:5:0:1:0:0:0:0:3:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:7:63.64%:0:0%:4:36.36%:4:36.36%:0:0%:7:63.64%:4:1175:0.8511:0.0851:17.0213:9.0213:5.4468:1.2766:2.2979:0.5957:1.3617:0.0000:0.0000:0.0000:2.7234:2.2128:1.4468:1.1915:0.0000:0.0000:0.1702:1.9574:0.7660:0.1702:0.5106:0.0851:0.0851:0.3404:1.2766:0.5957:0.7660:7.3191:2.1277:5.1064:0.2553:0.0851:0.3404:1.5319:0.1702:0.0851:2.6383:1.3617:0.1702:4.3404:6.0426:5.0213:0.3404:4.0851:1.9574:0.9362:2.9787:0.8511:jj
"Kātyāyanasmṛti":600:700:650:14266:5410:37.92%:1392:9.76%:3114:21.83%:1453:10.19%:2899:20.32%: 7.25: 5.72:1165:40.19%:1734:59.81%:3993:79.83%:54:1.08%:955:19.09%:1035:83.47%:11:0.89%:194:15.65%:5028: 8.0551105414931115E+001:65: 1.0413329061198333E+000:1149: 1.8407561678949055E+001:2322:2:1165:391:34:277:269:568:19:0:12:3:0:2:27:2:376:0:145:217:6:4:257:144:2253:1.15:2.72:31507:16.02:2.21:160:821:5:7:4:0:0:0:1:0:0:0:0:0:29:0:0:0:0:0:0:0:0:118:0:0:0:0:19:1:0:0:0:0:0:0:0:0:0:0:0:0:58:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1153:1:345:11:147:19:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1062:91.16%:0:0%:103:8.84%:107:9.18%:6:0.52%:1052:90.30%:8:76436:0.6241:0.1596:18.1904:7.9845:4.7151:0.8295:2.4347:0.4749:0.9158:0.0092:0.0000:0.0000:3.4369:1.4457:2.9319:1.3946:0.0000:0.2420:0.1125:2.7958:0.7104:0.0903:0.0432:0.0406:0.2643:0.2250:1.0113:0.8268:1.2246:7.9190:3.2184:3.8490:0.1505:0.0131:1.3331:0.6711:0.2146:0.0589:2.8351:1.1356:0.3127:2.5734:5.2999:5.3849:0.8975:4.1224:1.3279:1.2376:3.5520:0.7601:jj
"Kauśikasūtra":-800:-499:-650:5213:2216:42.51%:522:10.01%:826:15.85%:460:8.82%:1185:22.73%: 6.25: 6.49:684:57.72%:501:42.28%:1573:71.40%:90:4.09%:540:24.51%:323:73.91%:21:4.81%:93:21.28%:1896: 7.1818181818181813E+001:111: 4.2045454545454541E+000:633: 2.3977272727272727E+001:484:47:655:163:88:40:188:231:35:7:29:15:4:3:14:4:187:0:257:35:30:4:82:38:766:0.92:3.07:14604:17.51:2.80:493:40:72:10:5:0:0:5:0:2:2:3:3:3:18:0:0:0:0:0:0:0:0:6:12:2:0:1:0:4:0:1:1:0:0:0:0:0:0:1:0:0:61:0:0:0:7:0:0:1:2:0:0:0:0:0:7:0:0:0:197:0:20:1:204:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:605:88.45%:15:2.19%:64:9.36%:101:14.77%:75:10.96%:508:74.27%:8:33899:0.2773:0.2153:18.3044:8.2451:6.8026:1.1298:2.3688:0.7021:0.9528:0.0206:0.0000:0.0000:2.3334:1.7287:2.2213:1.0177:0.0000:0.1681:0.1298:2.0178:0.9351:0.1740:0.1180:0.0177:0.2625:0.1652:1.1800:0.4690:0.9617:7.4633:2.4042:4.2892:0.1504:0.1298:0.7935:0.9027:0.2242:0.0796:3.1564:0.9794:0.3687:3.8467:4.9028:5.3659:0.8083:3.7376:1.5458:1.4425:3.4367:1.0531:jj
"Kauśikasūtradārilabhāṣya":2500:2500:2500:440:207:47.05%:41:9.32%:83:18.86%:35:7.95%:74:16.82%: 3.64: 4.54:31:41.89%:43:58.11%:139:77.22%:12:6.67%:29:16.11%:27:84.38%:0:0%:5:15.63%:166: 7.8301886792452834E+001:12: 5.6603773584905666E+000:34: 1.6037735849056602E+001:59:0:37:9:6:18:12:25:0:0:0:1:8:0:2:1:11:0:12:1:0:1:6:3:121:1.00:2.85:1912:15.80:4.35:22:4:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:20:0:7:0:12:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:29:93.55%:0:0%:2:6.45%:5:16.13%:2:6.45%:24:77.42%:5:4577:0.1748:0.1092:19.7072:7.2755:6.2705:0.9613:1.8353:0.6118:0.7647:0.0000:0.0000:0.0000:2.8403:1.2235:2.0101:1.2017:0.0000:0.1748:0.1311:2.3378:1.3983:0.0218:0.0218:0.0000:0.3933:0.2622:1.5731:0.9176:0.8521:7.1663:2.0319:4.8285:0.0874:0.0000:1.3328:0.5025:0.0874:0.0655:3.0806:0.8521:0.3496:3.8016:4.2386:6.5327:1.1361:4.4134:1.9664:0.7865:2.2722:1.3983:jj
"Kauṣītakyupaniṣad":-599:-399:-499:747:272:36.41%:35:4.69%:128:17.14%:174:23.29%:138:18.47%: 2.05:12.92:110:79.71%:28:20.29%:188:72.31%:22:8.46%:50:19.23%:153:88.95%:6:3.49%:13:7.56%:341: 7.8935185185185190E+001:28: 6.4814814814814810E+000:63: 1.4583333333333334E+001:166:2:92:43:2:9:17:10:19:0:7:2:0:0:0:0:35:0:19:1:1:2:2:3:139:0.38:2.71:5186:14.21:6.94:64:6:8:0:5:0:0:1:1:1:1:0:0:0:21:0:0:0:0:0:0:0:0:1:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:0:2:0:0:0:0:0:0:0:0:0:2:0:0:0:13:0:2:0:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:94:85.45%:3:2.73%:13:11.82%:27:24.55%:17:15.45%:66:60.00%:5:12056:1.0617:0.2986:18.6297:7.8135:5.4910:1.0285:2.0902:0.4894:0.7714:0.0000:0.0000:0.0000:3.7741:1.5677:2.1566:0.9539:0.0000:0.1991:0.1410:1.4018:0.6138:0.2074:0.1161:0.0000:0.1327:0.0000:1.0451:0.5309:0.7797:8.1951:2.7787:3.7823:0.3981:0.1161:1.4101:0.9290:0.1991:0.0166:3.0856:0.7548:0.4562:4.5455:4.8358:5.1593:0.3318:4.4957:1.2525:1.1198:3.5999:1.2442:jj
"Kāvyādarśa":600:700:650:4445:1969:44.30%:564:12.69%:794:17.86%:515:11.59%:604:13.59%: 4.69: 5.01:301:49.83%:303:50.17%:1434:81.02%:57:3.22%:279:15.76%:382:88.02%:10:2.30%:42:9.68%:1816: 8.2395644283121598E+001:67: 3.0399274047186933E+000:321: 1.4564428312159711E+001:1143:28:187:131:15:58:169:85:39:0:3:1:0:0:18:6:125:0:30:75:0:2:66:23:850:0.90:2.84:15196:16.05:3.42:168:7:18:8:9:0:1:2:0:0:0:0:0:1:11:0:0:0:0:0:0:0:0:68:0:4:1:1:0:2:0:0:0:0:0:0:0:0:0:0:0:0:31:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:198:1:25:12:33:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:249:82.72%:3:1.00%:49:16.28%:56:18.60%:27:8.97%:218:72.43%:8:36062:0.5380:0.2413:19.4970:7.3180:5.2354:1.0038:2.4569:0.6045:0.7653:0.0000:0.0000:0.0000:2.7037:1.7747:2.1158:1.5501:0.0000:0.3133:0.1359:2.9782:1.0454:0.2828:0.0555:0.0250:0.2690:0.1054:1.0011:0.5518:0.9650:6.7634:2.8118:4.3619:0.1303:0.0194:1.0759:0.6711:0.1220:0.0804:2.8811:1.1785:0.3383:4.1845:4.6365:5.5848:1.3283:3.7546:1.5030:1.3560:3.1279:0.5574:jj
"Kāvyālaṃkāra":700:800:750:5584:2381:42.64%:738:13.22%:1062:19.02%:589:10.55%:814:14.58%: 6.97: 4.98:380:46.68%:434:53.32%:1661:77.26%:69:3.21%:420:19.53%:418:81.48%:5:0.97%:90:17.54%:2079: 7.8069846038302671E+001:74: 2.7788208787082236E+000:510: 1.9151333082989112E+001:1097:11:375:185:36:126:155:94:36:0:8:6:0:2:14:8:219:0:61:67:8:4:118:33:1398:1.75:3.05:13229:16.52:2.37:148:42:22:4:14:0:0:2:2:1:1:1:0:0:49:0:0:0:0:0:0:0:0:87:0:2:2:1:1:1:0:0:0:0:0:0:0:0:0:0:0:0:54:0:0:0:1:0:0:0:0:0:0:0:0:0:2:0:0:0:288:0:47:7:32:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:278:73.16%:6:1.58%:96:25.26%:101:26.58%:16:4.21%:263:69.21%:17:31012:0.3483:0.2289:19.2055:8.2162:5.4721:0.9351:2.5474:0.4063:0.7062:0.0000:0.0000:0.0000:2.8376:1.7542:2.3088:1.3833:0.0000:0.1483:0.1516:2.8118:0.9093:0.1419:0.0742:0.0516:0.3225:0.1290:0.7739:1.1060:1.3479:6.7264:2.9150:4.4273:0.1451:0.0226:1.3221:0.7126:0.2580:0.1032:2.4636:1.2544:0.4192:3.3632:5.1948:4.9561:1.0512:3.8501:1.2028:1.4930:3.1794:0.6223:jj
"Kāvyālaṃkāravṛtti":750:850:800:71:45:63.38%:7:9.86%:7:9.86%:7:9.86%:5:7.04%: 4.18: 2.41:0:0%:5:100.00%:30:81.08%:1:2.70%:6:16.22%:2:40.00%:0:0%:3:60.00%:32: 7.6190476190476190E+001:1: 2.3809523809523809E+000:9: 2.1428571428571427E+001:24:0:0:0:1:6:1:0:0:0:0:1:0:0:0:0:7:0:0:0:0:0:0:2:18:1.06:2.67:181:10.65:2.55:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0%:0:0%:0:0%:0:0%:0:0%:0:0%:5:443:0.4515:0.4515:17.8330:9.9323:4.7404:1.5801:1.5801:0.2257:0.9029:0.0000:0.0000:0.0000:2.7088:0.4515:2.0316:1.8059:0.0000:0.2257:0.0000:3.6117:0.9029:0.2257:0.2257:0.0000:0.9029:0.4515:1.1287:0.6772:0.4515:6.5463:4.0632:2.2573:0.2257:0.0000:1.5801:0.0000:0.4515:0.0000:2.0316:1.3544:0.2257:2.2573:4.5147:6.3205:0.9029:4.9661:2.7088:1.8059:3.1603:1.1287:jj
"Khādiragṛhyasūtra":-800:-299:-550:1999:767:38.37%:237:11.86%:442:22.11%:134:6.70%:419:20.96%: 5.54: 6.45:259:61.81%:160:38.19%:683:80.16%:28:3.29%:141:16.55%:97:75.78%:5:3.91%:26:20.31%:780: 7.9591836734693871E+001:33: 3.3673469387755102E+000:167: 1.7040816326530610E+001:240:11:280:62:27:29:52:79:11:0:10:7:0:0:3:2:40:0:54:23:3:3:29:15:316:0.88:3.06:4826:13.37:2.41:35:196:8:2:3:0:0:2:8:1:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:20:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:51:0:3:0:82:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:237:91.51%:4:1.54%:18:6.95%:29:11.20%:17:6.56%:213:82.24%:7:11392:0.2897:0.3687:17.3982:8.3831:5.4512:1.1763:2.7475:0.5355:0.9305:0.0000:0.0000:0.0000:3.5815:1.5011:2.1682:0.8515:0.0000:0.2721:0.2195:2.4052:1.1499:0.1668:0.2633:0.0263:0.1843:0.0702:1.1850:0.5267:0.8251:7.2683:2.5632:3.8185:0.2195:0.1229:1.5362:0.7900:0.4740:0.1053:3.1250:1.0534:0.2282:3.6605:5.0737:5.2230:1.0358:3.6605:1.9048:1.2377:3.1952:1.0270:jj
"Khādiragṛhyasūtrarudraskandavyākhyā":2500:2500:2500:172:80:46.51%:12:6.98%:42:24.42%:12:6.98%:26:15.12%:11.47:14.13:10:38.46%:16:61.54%:59:89.39%:0:0%:7:10.61%:8:80.00%:0:0%:2:20.00%:67: 8.8157894736842096E+001:0: 0.0000000000000000E+000:9: 1.1842105263157894E+001:20:0:8:8:0:10:3:18:0:0:0:0:0:0:0:0:1:0:0:2:0:0:1:5:44:2.93:3.00:371:24.73:2.16:1:4:0:0:0:0:0:0:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:6:0:3:0:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:7:70.00%:0:0%:3:30.00%:3:30.00%:0:0%:7:70.00%:4:881:0.1135:0.1135:16.6856:9.8751:3.8593:0.5675:2.4972:0.5675:1.0216:0.0000:0.0000:0.0000:5.3348:1.4756:2.1566:1.1351:0.0000:0.1135:0.0000:3.5187:1.0216:0.0000:0.1135:0.0000:0.0000:0.0000:0.7946:0.6810:1.0216:8.1725:2.8377:3.9728:0.0000:0.0000:1.1351:0.5675:0.2270:0.0000:2.9512:1.4756:0.2270:1.9296:4.5403:6.6969:1.1351:4.6538:0.7946:1.5891:3.0647:1.3621:jj
"Kirātārjunīya":500:650:575:18408:8774:47.66%:2521:13.70%:2512:13.65%:1019:5.54%:3584:19.47%: 8.85: 5.97:1141:31.84%:2443:68.16%:5503:72.42%:72:0.95%:2024:26.64%:751:82.71%:14:1.54%:143:15.75%:6254: 7.3515928059245326E+001:86: 1.0109321735041730E+000:2167: 2.5473139767250501E+001:2184:53:1953:634:93:178:635:524:23:0:37:4:0:1:19:2:580:2:388:555:9:7:428:198:3629:1.74:2.98:46906:22.55:2.55:405:22:53:13:9:2:3:0:4:3:1:2:0:0:537:14:0:0:0:0:0:0:0:40:0:11:1:3:0:18:0:0:0:0:0:0:0:0:0:0:0:0:477:0:0:0:20:0:0:0:0:0:0:0:0:0:21:0:0:0:1481:10:75:111:218:30:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:907:79.49%:7:0.61%:227:19.89%:235:20.60%:73:6.40%:833:73.01%:10:106762:0.5948:0.2182:20.8342:6.5838:6.6822:1.1643:3.2306:0.5395:0.8083:0.0009:0.0000:0.0000:2.1459:1.1324:1.9735:1.9848:0.0000:0.2894:0.2360:2.1515:1.0687:0.2557:0.0496:0.0347:0.1508:0.1293:0.9029:0.5105:1.1240:5.9197:2.0682:4.8772:0.1452:0.0749:0.9929:0.9629:0.0927:0.1471:2.7585:1.4640:0.3363:4.2066:3.4301:5.2912:1.5062:4.0248:1.2158:1.3628:3.3954:0.9310:jj
"Kokilasaṃdeśa":1400:1500:1450:4640:2240:48.28%:571:12.31%:560:12.07%:407:8.77%:862:18.58%:14.32:11.33:287:33.29%:575:66.71%:1256:74.54%:33:1.96%:396:23.50%:331:90.19%:10:2.72%:26:7.08%:1587: 7.7339181286549703E+001:43: 2.0955165692007798E+000:422: 2.0565302144249511E+001:514:63:434:82:11:41:169:273:18:1:4:5:0:0:15:0:89:0:71:141:0:4:86:31:1155:3.56:3.90:10995:33.94:2.37:134:50:48:2:14:0:2:3:0:0:0:1:0:2:9:0:0:0:0:0:0:0:0:11:0:2:0:5:1:3:0:0:0:0:0:0:0:0:0:0:0:0:138:0:0:0:1:0:0:0:0:0:0:0:0:0:2:0:0:0:306:4:29:18:65:12:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:243:84.67%:6:2.09%:38:13.24%:59:20.56%:87:30.31%:141:49.13%:12:26063:0.7405:0.2954:18.7162:8.0114:4.9956:1.5232:2.5745:0.6101:0.7290:0.0000:0.0000:0.0000:2.6474:1.3429:2.3865:1.3889:0.0000:0.3607:0.2264:3.2191:1.1856:0.4105:0.0921:0.0537:0.4796:0.2379:1.0321:0.4911:0.9132:5.7553:2.2369:4.4316:0.1496:0.0345:1.1626:0.8518:0.2456:0.0959:2.7395:1.3582:0.5218:3.9289:3.6987:5.4445:2.2868:3.4877:1.2738:1.4273:3.4455:0.7597:jj
"Kumārasaṃbhava":350:450:400:10237:4889:47.76%:1216:11.88%:1322:12.91%:947:9.25%:1863:18.20%: 8.35: 6.08:706:37.90%:1157:62.10%:3148:78.39%:82:2.04%:786:19.57%:713:85.08%:26:3.10%:99:11.81%:3861: 7.9542645241038329E+001:108: 2.2249690976514214E+000:885: 1.8232385661310261E+001:1423:59:1095:395:70:111:411:297:39:0:27:3:1:1:35:2:271:3:109:222:3:11:190:76:2016:1.64:2.91:25474:20.78:2.49:190:19:60:70:29:3:0:16:5:0:4:2:0:0:227:14:0:0:0:0:0:0:0:51:0:8:4:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:115:0:0:0:6:0:0:0:0:0:0:0:0:0:7:0:0:0:795:3:44:39:135:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:598:84.70%:8:1.13%:100:14.16%:123:17.42%:102:14.45%:481:68.13%:7:59300:0.4890:0.2580:20.5987:7.1248:5.5481:1.1400:2.6509:0.6830:0.6998:0.0034:0.0000:0.0000:2.4587:1.3035:2.1231:1.4907:0.0000:0.3575:0.1821:2.5363:1.1012:0.3069:0.0961:0.0337:0.2496:0.1130:0.9258:0.6105:1.0691:6.1551:2.2833:4.2917:0.1029:0.0304:1.1383:0.7133:0.1518:0.1164:3.1366:1.2479:0.4435:4.2445:3.7049:5.7960:1.4604:3.9680:1.3086:1.3457:3.4570:0.7504:jj
"Kṛṣṇāmṛtamahārṇava":1250:1300:1275:3300:1488:45.09%:313:9.48%:608:18.42%:337:10.21%:554:16.79%: 6.76: 5.06:267:48.19%:287:51.81%:1109:82.76%:27:2.01%:204:15.22%:234:78.79%:8:2.69%:55:18.52%:1343: 8.2040317654245570E+001:35: 2.1380574221136222E+000:259: 1.5821624923640806E+001:616:40:323:89:13:36:97:129:15:0:1:6:0:0:1:12:109:5:24:45:3:0:49:24:503:1.03:2.85:7631:15.64:2.31:152:57:18:0:6:0:0:0:0:0:0:0:0:0:4:1:0:0:0:0:0:0:0:28:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:19:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:182:0:41:2:42:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:227:85.02%:0:0%:40:14.98%:41:15.36%:23:8.61%:203:76.03%:7:18042:0.5155:0.1940:19.1775:7.7153:4.8831:0.9256:2.6327:0.4157:0.7261:0.0000:0.0000:0.0000:3.2369:1.8734:2.8988:1.4854:0.0000:0.1164:0.1164:2.8600:0.7649:0.2051:0.0721:0.0388:0.1718:0.1275:1.2637:0.6041:0.8646:6.2022:2.9542:4.4064:0.0942:0.0443:1.1418:0.9810:0.1995:0.1275:2.9598:0.9755:0.2383:3.4697:4.5893:5.4761:0.9422:4.0129:1.4078:1.6240:3.2147:1.0531:jj
"Kṛṣiparāśara":800:1000:900:3860:2112:54.72%:338:8.76%:706:18.29%:185:4.79%:519:13.45%: 7.28: 5.44:281:54.14%:238:45.86%:1405:84.33%:25:1.50%:236:14.17%:97:68.79%:3:2.13%:41:29.08%:1502: 8.3121195351411188E+001:28: 1.5495296070835640E+000:277: 1.5329275041505259E+001:657:17:281:81:14:16:59:377:9:0:2:1:0:0:7:9:107:0:24:70:1:0:43:32:916:1.73:2.75:9033:17.04:2.34:92:158:15:1:1:0:0:0:0:0:0:0:0:1:3:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:8:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:137:0:23:0:67:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:236:83.99%:0:0%:45:16.01%:45:16.01%:7:2.49%:229:81.49%:10:21274:0.6910:0.3760:19.2488:7.4739:4.3997:1.0529:2.2657:0.4513:1.4055:0.0000:0.0000:0.0000:3.6617:1.4337:2.4161:1.2551:0.0000:0.2068:0.2726:2.9614:1.0858:0.1692:0.1081:0.1175:0.6628:0.2162:1.0858:0.7333:1.2833:5.7817:2.2892:4.2070:0.1457:0.0282:1.4713:1.0482:0.2021:0.1880:2.4208:0.9213:0.3572:3.3656:4.0237:5.4621:1.4478:4.2587:1.9131:1.5841:3.0319:0.8179:jj
"Laṅkāvatārasūtra":300:450:375:13228:6786:51.30%:1553:11.74%:2119:16.02%:1037:7.84%:1736:13.12%:12.35:11.27:839:48.33%:897:51.67%:3322:76.95%:22:0.51%:973:22.54%:709:83.02%:2:0.23%:143:16.74%:4031: 7.7953974086250241E+001:24: 4.6412686134210018E-001:1116: 2.1581899052407657E+001:1918:458:581:331:28:269:220:226:7:0:2:0:0:0:14:1:584:2:87:185:2:10:211:35:3091:2.89:3.92:35468:33.12:2.68:410:93:64:15:49:2:1:1:20:0:7:1:0:0:38:1:0:0:0:0:0:0:0:136:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:76:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:511:6:151:7:127:17:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:641:76.40%:1:0.12%:197:23.48%:224:26.70%:89:10.61%:526:62.69%:19:82665:0.3919:0.1077:21.8883:7.8933:5.1642:0.3883:1.8133:0.4004:0.6424:0.0000:0.0000:0.0000:2.7726:1.4432:1.8073:0.9956:0.0000:0.1790:0.0738:2.6299:1.2714:0.1113:0.1149:0.0024:0.2504:0.0714:0.9496:0.8589:1.3524:7.6514:2.1061:4.4493:0.1113:0.0048:1.2436:0.5468:0.3157:0.0230:3.0327:1.5242:0.5891:4.0694:3.8662:4.7638:1.2641:4.4614:1.3137:1.1988:2.6359:1.2545:jj
